I1_3839
																																																																																																						
	45	-4.4286574e-11	-4.4174431e-11	-4.4468592e-11	-4.4304425e-11	-4.4430966e-11	-4.432809e-11	-4.3976826e-11	-4.4753909e-11	-4.4286436e-11	-4.4549739e-11	-4.4258291e-11	-4.4361119e-11	-4.4129731e-11	-4.452055e-11	-4.4427854e-11	-4.4554017e-11	-4.4308269e-11	-4.4306572e-11	-4.3442239e-11	-4.4099738e-11	-4.3838384e-11	-4.409852e-11	-4.3570487e-11	-4.4155603e-11	-4.3442139e-11	-4.3732316e-11	-4.3760603e-11	-4.3768485e-11	-4.3849317e-11	-4.3905282e-11	-4.3925859e-11	-4.4344948e-11	-4.4042003e-11	-4.3832132e-11	-4.3986693e-11	-4.4001646e-11	-4.2645863e-11	-4.3300283e-11	-4.2807941e-11	-4.2525775e-11	-4.2352847e-11	-4.2056605e-11	-4.1602364e-11	-4.2120338e-11	-4.1486165e-11	-4.1769716e-11	-4.1609906e-11	-4.1834293e-11	-4.1255017e-11	-4.1247974e-11	-4.0913481e-11	-4.134082e-11	-4.1374251e-11	-4.8960377e-11	-4.8959062e-11	-4.9281742e-11	-4.8893455e-11	-4.9597527e-11	-4.9071767e-11	-4.9258164e-11	-4.9206934e-11	-4.9154483e-11	-4.9483515e-11	-4.927677e-11	-4.9244657e-11	-4.9152474e-11	-4.9348612e-11	-4.8832081e-11	-4.9001657e-11	-4.9288584e-11	-4.9419076e-11	-4.8897737e-11	-4.8988525e-11	-4.8464684e-11	-4.8409412e-11	-4.8199965e-11	-4.8462012e-11	-4.8196374e-11	-4.794146e-11	-4.7926423e-11	-4.7337516e-11	-4.7515755e-11	-4.7890681e-11	-4.7374375e-11	-4.7502158e-11	-4.7429574e-11	-4.7427964e-11	-4.730371e-11	-4.7345301e-11	-4.676089e-11	-4.7073938e-11	-4.695664e-11	-4.6552335e-11	-4.6651787e-11	-4.70818e-11	-4.6415753e-11	-4.6837968e-11	-4.6799831e-11	-4.7373834e-11	-4.6627695e-11	-4.7029838e-11
	50	-4.4450475e-11	-4.5096586e-11	-4.4199842e-11	-4.4687878e-11	-4.4040147e-11	-4.4030179e-11	-4.4191404e-11	-4.4459967e-11	-4.3987206e-11	-4.455649e-11	-4.4144178e-11	-4.4566861e-11	-4.4581172e-11	-4.4819065e-11	-4.489465e-11	-4.51639e-11	-4.4473234e-11	-4.4616748e-11	-4.4521102e-11	-4.5055109e-11	-4.4724485e-11	-4.4650908e-11	-4.434933e-11	-4.4580357e-11	-4.3681714e-11	-4.4312148e-11	-4.4115833e-11	-4.4255568e-11	-4.4580707e-11	-4.4219916e-11	-4.3674848e-11	-4.4503842e-11	-4.3489743e-11	-4.4505472e-11	-4.3402996e-11	-4.3856786e-11	-4.4168069e-11	-4.4931094e-11	-4.3459038e-11	-4.4012693e-11	-4.3510494e-11	-4.3388373e-11	-4.3319577e-11	-4.3472368e-11	-4.2832671e-11	-4.2998757e-11	-4.2528172e-11	-4.2723606e-11	-4.1852306e-11	-4.2187389e-11	-4.1367194e-11	-4.3631598e-11	-4.7244157e-11	-4.9589645e-11	-4.9629325e-11	-4.9953687e-11	-4.9506451e-11	-5.0369778e-11	-4.9692597e-11	-5.0098092e-11	-4.9636885e-11	-5.017211e-11	-4.9370532e-11	-4.9825678e-11	-4.9949996e-11	-4.9808255e-11	-4.9651623e-11	-4.9811127e-11	-4.9489114e-11	-4.9518768e-11	-4.8733986e-11	-4.9562202e-11	-4.9145018e-11	-4.9505924e-11	-4.8893858e-11	-4.9025697e-11	-4.8466755e-11	-4.8897247e-11	-4.8632112e-11	-4.9031532e-11	-4.8587197e-11	-4.8498958e-11	-4.8146813e-11	-4.8307688e-11	-4.834309e-11	-4.831683e-11	-4.8641691e-11	-4.8124192e-11	-4.8240752e-11	-4.7740652e-11	-4.7846907e-11	-4.7637373e-11	-4.7860653e-11	-4.7820969e-11	-4.7989002e-11	-4.7968563e-11	-4.8106918e-11	-4.7656129e-11	-4.8115845e-11	-4.7673213e-11	-4.8043736e-11
	55	-4.5517336e-11	-4.5912888e-11	-4.6045757e-11	-4.5725024e-11	-4.5814418e-11	-4.5727019e-11	-4.5623817e-11	-4.5608978e-11	-4.5864281e-11	-4.5852794e-11	-4.5761808e-11	-4.5333889e-11	-4.6026134e-11	-4.5355292e-11	-4.5785306e-11	-4.5446671e-11	-4.5736862e-11	-4.5288107e-11	-4.5298161e-11	-4.4943597e-11	-4.5519144e-11	-4.4656695e-11	-4.5122409e-11	-4.4876033e-11	-4.5271183e-11	-4.5005773e-11	-4.5404354e-11	-4.5361846e-11	-4.5031798e-11	-4.4959151e-11	-4.5353311e-11	-4.4961458e-11	-4.4984998e-11	-4.5261166e-11	-4.4961396e-11	-4.5132405e-11	-4.4500653e-11	-4.4502735e-11	-4.4858558e-11	-4.462427e-11	-4.4769827e-11	-4.498054e-11	-4.4603304e-11	-4.4656293e-11	-4.3948192e-11	-4.4352959e-11	-4.4228465e-11	-4.4261268e-11	-4.3462064e-11	-4.3423622e-11	-4.244459e-11	-4.5421111e-11	-4.9140938e-11	-5.0374649e-11	-4.9953222e-11	-5.0843867e-11	-4.9824322e-11	-5.0417181e-11	-5.0036367e-11	-5.0248587e-11	-5.0306193e-11	-5.0218923e-11	-5.0574329e-11	-5.0704798e-11	-5.0227798e-11	-5.0712455e-11	-5.0863199e-11	-5.0402404e-11	-4.9987972e-11	-5.0501731e-11	-5.024502e-11	-5.0468765e-11	-5.0125057e-11	-5.022123e-11	-4.9839285e-11	-5.0201635e-11	-4.9589995e-11	-4.993693e-11	-4.9723642e-11	-4.9765345e-11	-4.9416766e-11	-4.9542544e-11	-4.8929735e-11	-4.9654485e-11	-4.9059024e-11	-4.9447311e-11	-4.9050639e-11	-4.9481343e-11	-4.9421248e-11	-4.9431393e-11	-4.8831803e-11	-4.9228212e-11	-4.8870609e-11	-4.9418299e-11	-4.8978759e-11	-4.8869013e-11	-4.8718519e-11	-4.910811e-11	-4.8944022e-11	-4.8833611e-11	-4.859483e-11
	60	-4.676837e-11	-4.6362674e-11	-4.6561387e-11	-4.6419067e-11	-4.6325339e-11	-4.6123338e-11	-4.6709608e-11	-4.6133746e-11	-4.6315774e-11	-4.6386214e-11	-4.6320746e-11	-4.6457203e-11	-4.6486578e-11	-4.6508748e-11	-4.686319e-11	-4.6114012e-11	-4.6724458e-11	-4.6515264e-11	-4.6586519e-11	-4.6501442e-11	-4.661789e-11	-4.6349292e-11	-4.6669876e-11	-4.5860829e-11	-4.6308256e-11	-4.5642521e-11	-4.6178249e-11	-4.5472119e-11	-4.6182141e-11	-4.5806546e-11	-4.6451228e-11	-4.5439718e-11	-4.606485e-11	-4.5167176e-11	-4.5850032e-11	-4.5477126e-11	-4.5139396e-11	-4.5260476e-11	-4.5954077e-11	-4.5514224e-11	-4.5791534e-11	-4.5514849e-11	-4.5455296e-11	-4.4799529e-11	-4.4831003e-11	-4.4863654e-11	-4.4661542e-11	-4.4153906e-11	-4.3904554e-11	-4.3881319e-11	-4.3522033e-11	-4.395477e-11	-4.8539443e-11	-5.0033127e-11	-5.0198561e-11	-4.9763388e-11	-5.0383048e-11	-4.9620325e-11	-5.0494237e-11	-5.0057809e-11	-5.0932206e-11	-5.0446782e-11	-5.0838622e-11	-5.0736183e-11	-5.1123022e-11	-5.0643701e-11	-5.1192321e-11	-5.0568577e-11	-5.1248322e-11	-5.0845651e-11	-5.0774496e-11	-5.0437078e-11	-5.0554907e-11	-5.0505999e-11	-5.0498078e-11	-5.0393002e-11	-5.0199563e-11	-5.0701068e-11	-5.0188829e-11	-5.0459439e-11	-5.0012491e-11	-5.0291771e-11	-5.0240149e-11	-5.0233168e-11	-4.9734852e-11	-4.9801351e-11	-5.0097967e-11	-4.9970736e-11	-4.9310826e-11	-4.9623427e-11	-4.9747595e-11	-4.9939917e-11	-4.9366126e-11	-4.9535664e-11	-4.918406e-11	-5.0045655e-11	-4.9314115e-11	-4.9594589e-11	-4.8996269e-11	-4.9885283e-11	-4.9317418e-11
	65	-4.8022735e-11	-4.7143626e-11	-4.727874e-11	-4.7241468e-11	-4.7602627e-11	-4.7025557e-11	-4.7561437e-11	-4.7048081e-11	-4.7464536e-11	-4.7104834e-11	-4.7304098e-11	-4.6421939e-11	-4.7195622e-11	-4.6270883e-11	-4.7502006e-11	-4.6390128e-11	-4.6868925e-11	-4.6698107e-11	-4.7185089e-11	-4.6409099e-11	-4.7217993e-11	-4.6333149e-11	-4.7394311e-11	-4.6720166e-11	-4.705266e-11	-4.7102561e-11	-4.7078032e-11	-4.680686e-11	-4.7303987e-11	-4.7412688e-11	-4.7700129e-11	-4.7050905e-11	-4.723651e-11	-4.6541174e-11	-4.7129377e-11	-4.6538287e-11	-4.705137e-11	-4.6510632e-11	-4.7097527e-11	-4.6469946e-11	-4.6589857e-11	-4.5776154e-11	-4.5846153e-11	-4.5677597e-11	-4.5997626e-11	-4.5480592e-11	-4.5562252e-11	-4.4986129e-11	-4.5237817e-11	-4.4443935e-11	-4.3881381e-11	-4.446303e-11	-4.8123464e-11	-4.9533742e-11	-4.9964383e-11	-4.9491827e-11	-5.0255942e-11	-5.0426146e-11	-5.0192395e-11	-5.0723453e-11	-5.0446709e-11	-5.0910439e-11	-5.0852343e-11	-5.1233434e-11	-5.1147454e-11	-5.1403812e-11	-5.1488411e-11	-5.162188e-11	-5.1357214e-11	-5.1432282e-11	-5.166562e-11	-5.1709505e-11	-5.1107396e-11	-5.1777159e-11	-5.108072e-11	-5.1623716e-11	-5.0726191e-11	-5.1073701e-11	-5.0272488e-11	-5.0815834e-11	-5.0476623e-11	-5.0588853e-11	-5.0170226e-11	-5.0369969e-11	-5.0185328e-11	-5.0395476e-11	-4.9948566e-11	-5.034648e-11	-4.9815697e-11	-4.9912675e-11	-4.9141427e-11	-5.0199223e-11	-4.9238419e-11	-4.9796302e-11	-4.9153955e-11	-4.9733408e-11	-4.9627216e-11	-4.9753257e-11	-4.9085312e-11	-4.960005e-11	-4.9226102e-11
	70	-4.7629903e-11	-4.7512366e-11	-4.7616609e-11	-4.7348001e-11	-4.7478455e-11	-4.760644e-11	-4.7922315e-11	-4.7661125e-11	-4.6802204e-11	-4.7705076e-11	-4.7836676e-11	-4.7768886e-11	-4.7400247e-11	-4.7686584e-11	-4.7274684e-11	-4.7010167e-11	-4.7249753e-11	-4.7674972e-11	-4.7368234e-11	-4.7258829e-11	-4.7248698e-11	-4.7499636e-11	-4.7444073e-11	-4.7435271e-11	-4.7269928e-11	-4.7691469e-11	-4.7205729e-11	-4.7325654e-11	-4.6597289e-11	-4.7321824e-11	-4.7169098e-11	-4.671262e-11	-4.6900261e-11	-4.6809348e-11	-4.6639394e-11	-4.669792e-11	-4.6139759e-11	-4.6753258e-11	-4.5976136e-11	-4.6510781e-11	-4.6126401e-11	-4.6514247e-11	-4.5813527e-11	-4.5924049e-11	-4.5129931e-11	-4.5592936e-11	-4.5172099e-11	-4.560265e-11	-4.4451706e-11	-4.4806533e-11	-4.394652e-11	-4.6161588e-11	-4.8163147e-11	-4.9417394e-11	-4.8845199e-11	-4.9623878e-11	-4.9194114e-11	-4.9854704e-11	-4.904091e-11	-5.0285241e-11	-4.9869189e-11	-5.0339011e-11	-5.0100188e-11	-5.0764754e-11	-5.0521101e-11	-5.0939402e-11	-5.0620966e-11	-5.114326e-11	-5.1021527e-11	-5.1502996e-11	-5.1270405e-11	-5.1236296e-11	-5.1394698e-11	-5.1398413e-11	-5.1072483e-11	-5.1574717e-11	-5.0870193e-11	-5.1271307e-11	-5.1088439e-11	-5.0887215e-11	-5.0757148e-11	-5.1131082e-11	-5.0404677e-11	-5.0578472e-11	-5.0388232e-11	-5.0488485e-11	-5.035174e-11	-5.0547927e-11	-5.008122e-11	-5.0662554e-11	-5.0093926e-11	-5.0376519e-11	-4.9640562e-11	-5.0321636e-11	-4.9205615e-11	-5.0226819e-11	-4.9737676e-11	-5.0294345e-11	-4.9796417e-11	-5.0286234e-11	-5.003363e-11
	75	-4.8513443e-11	-4.8066332e-11	-4.8441348e-11	-4.7399844e-11	-4.8264403e-11	-4.7591001e-11	-4.813475e-11	-4.8191343e-11	-4.8333112e-11	-4.7689283e-11	-4.8301776e-11	-4.7414118e-11	-4.7809447e-11	-4.7381103e-11	-4.7570389e-11	-4.7065428e-11	-4.7857163e-11	-4.7071957e-11	-4.7745786e-11	-4.6784691e-11	-4.7269678e-11	-4.7261806e-11	-4.759276e-11	-4.7285783e-11	-4.7501305e-11	-4.7002596e-11	-4.7691316e-11	-4.7519242e-11	-4.76553e-11	-4.697941e-11	-4.7419995e-11	-4.6965491e-11	-4.7843642e-11	-4.7256508e-11	-4.7392475e-11	-4.6968488e-11	-4.7426434e-11	-4.7110548e-11	-4.686182e-11	-4.690532e-11	-4.6770168e-11	-4.6625676e-11	-4.6889752e-11	-4.6606781e-11	-4.6592091e-11	-4.6860477e-11	-4.6207347e-11	-4.607462e-11	-4.5658227e-11	-4.5595798e-11	-4.4784003e-11	-4.552881e-11	-4.761691e-11	-4.8106328e-11	-4.818175e-11	-4.8370117e-11	-4.8601709e-11	-4.9024954e-11	-4.8692998e-11	-4.9072836e-11	-4.8982637e-11	-4.979497e-11	-4.9371337e-11	-4.9945388e-11	-4.9838696e-11	-5.0479072e-11	-4.996108e-11	-5.0670215e-11	-5.0181425e-11	-5.0632352e-11	-5.0331191e-11	-5.0767279e-11	-5.0374423e-11	-5.0808743e-11	-5.0767668e-11	-5.0703958e-11	-5.0309736e-11	-5.1239197e-11	-5.0851288e-11	-5.1247118e-11	-5.0741068e-11	-5.1350608e-11	-5.0596423e-11	-5.0708729e-11	-5.0595871e-11	-5.1090812e-11	-5.0365021e-11	-5.0419856e-11	-5.0409309e-11	-5.0487444e-11	-5.0232742e-11	-5.0748222e-11	-4.9726404e-11	-5.0762835e-11	-4.9569158e-11	-5.0556365e-11	-4.9893055e-11	-5.0689484e-11	-5.0085842e-11	-5.0150252e-11	-4.9832721e-11
	80	-4.8710435e-11	-4.7296465e-11	-4.8111362e-11	-4.8074142e-11	-4.8475581e-11	-4.8468365e-11	-4.8893771e-11	-4.8280272e-11	-4.7807376e-11	-4.7640787e-11	-4.822177e-11	-4.8576299e-11	-4.8163373e-11	-4.8340679e-11	-4.8127956e-11	-4.817206e-11	-4.7661125e-11	-4.8657547e-11	-4.8357401e-11	-4.8845841e-11	-4.8147177e-11	-4.7958897e-11	-4.813765e-11	-4.8568791e-11	-4.8064035e-11	-4.8174204e-11	-4.8231086e-11	-4.8224119e-11	-4.8020626e-11	-4.7329973e-11	-4.7670892e-11	-4.7771988e-11	-4.7502734e-11	-4.7763338e-11	-4.7132555e-11	-4.8174142e-11	-4.7734539e-11	-4.742046e-11	-4.7078709e-11	-4.7310954e-11	-4.7615568e-11	-4.7513344e-11	-4.6902683e-11	-4.7306169e-11	-4.716405e-11	-4.7072558e-11	-4.6934606e-11	-4.6359246e-11	-4.6459024e-11	-4.604012e-11	-4.5541879e-11	-4.6118519e-11	-4.7049687e-11	-4.7779419e-11	-4.7970135e-11	-4.7938899e-11	-4.7903008e-11	-4.8622408e-11	-4.8454279e-11	-4.8520913e-11	-4.8550466e-11	-4.927898e-11	-4.8874235e-11	-4.9723656e-11	-4.9862107e-11	-5.0074982e-11	-4.9985221e-11	-4.9885897e-11	-5.0308566e-11	-5.0515238e-11	-5.0808992e-11	-5.1003035e-11	-5.0524692e-11	-5.0551494e-11	-5.0747594e-11	-5.0637286e-11	-5.0350724e-11	-5.1025694e-11	-5.0569195e-11	-5.0481418e-11	-5.0343455e-11	-5.1016018e-11	-5.0630795e-11	-5.0717552e-11	-5.0593585e-11	-5.0797783e-11	-5.0510443e-11	-5.0631912e-11	-5.0316688e-11	-5.0332658e-11	-4.9693916e-11	-5.0408306e-11	-5.0101305e-11	-5.0277962e-11	-4.9676038e-11	-5.0306006e-11	-5.0034143e-11	-4.9749777e-11	-4.9952043e-11	-5.0145946e-11	-4.9550475e-11
	85	-4.8838381e-11	-4.8419255e-11	-4.8385147e-11	-4.8183246e-11	-4.8648821e-11	-4.7973486e-11	-4.8739297e-11	-4.8516545e-11	-4.8844546e-11	-4.8178701e-11	-4.9046097e-11	-4.8370519e-11	-4.8418224e-11	-4.8327124e-11	-4.8355445e-11	-4.8371626e-11	-4.7834316e-11	-4.782047e-11	-4.8023623e-11	-4.8048166e-11	-4.7879145e-11	-4.851981e-11	-4.8089907e-11	-4.8600027e-11	-4.7593561e-11	-4.7862811e-11	-4.7576349e-11	-4.7769663e-11	-4.8052912e-11	-4.7537911e-11	-4.653216e-11	-4.7573889e-11	-4.7520349e-11	-4.7616109e-11	-4.6788066e-11	-4.7224058e-11	-4.7065529e-11	-4.7354315e-11	-4.7226039e-11	-4.7447865e-11	-4.7328929e-11	-4.6865636e-11	-4.6348037e-11	-4.6556956e-11	-4.6284303e-11	-4.6342302e-11	-4.5953387e-11	-4.5910969e-11	-4.4931243e-11	-4.5201336e-11	-4.4580357e-11	-4.5097391e-11	-4.5451139e-11	-4.5972646e-11	-4.6366064e-11	-4.6586381e-11	-4.6621644e-11	-4.6924162e-11	-4.7279958e-11	-4.7325002e-11	-4.7327663e-11	-4.8045731e-11	-4.7609014e-11	-4.8507882e-11	-4.8121555e-11	-4.8576802e-11	-4.8389098e-11	-4.8818057e-11	-4.8797695e-11	-4.9234224e-11	-4.9207798e-11	-4.9854901e-11	-4.9467496e-11	-4.9764505e-11	-4.9295134e-11	-4.9761816e-11	-4.9469994e-11	-4.9540674e-11	-4.9408835e-11	-4.9824072e-11	-4.9554458e-11	-4.9993207e-11	-4.9840881e-11	-4.9874122e-11	-4.9635539e-11	-4.9812862e-11	-4.9678775e-11	-4.9962024e-11	-4.9120336e-11	-4.9924048e-11	-4.916165e-11	-4.9688455e-11	-4.9136632e-11	-4.9300408e-11	-4.9033579e-11	-4.9453348e-11	-4.9507818e-11	-4.9410954e-11	-4.954848e-11	-4.9462073e-11	-4.9796705e-11
	90	-4.8607583e-11	-4.8338573e-11	-4.8659469e-11	-4.8713335e-11	-4.8249415e-11	-4.8512212e-11	-4.8423748e-11	-4.831311e-11	-4.8045116e-11	-4.8649713e-11	-4.7958595e-11	-4.8233272e-11	-4.8191378e-11	-4.809602e-11	-4.7648233e-11	-4.7763977e-11	-4.761563e-11	-4.7822878e-11	-4.743728e-11	-4.7382646e-11	-4.6986505e-11	-4.7792964e-11	-4.6987445e-11	-4.7562967e-11	-4.7100202e-11	-4.7693426e-11	-4.7114739e-11	-4.7344621e-11	-4.6805292e-11	-4.7327548e-11	-4.7365271e-11	-4.7619561e-11	-4.6770043e-11	-4.739642e-11	-4.6965251e-11	-4.7549773e-11	-4.6461699e-11	-4.7219312e-11	-4.6794246e-11	-4.7459085e-11	-4.6763426e-11	-4.6115268e-11	-4.5819792e-11	-4.6569987e-11	-4.5940446e-11	-4.6075397e-11	-4.5675512e-11	-4.5973336e-11	-4.5098949e-11	-4.4326182e-11	-4.5201148e-11	-4.5240325e-11	-4.4592934e-11	-4.5219401e-11	-4.4845086e-11	-4.566891e-11	-4.5501769e-11	-4.5917371e-11	-4.5384582e-11	-4.610156e-11	-4.5888848e-11	-4.6606302e-11	-4.6347887e-11	-4.7102652e-11	-4.6919867e-11	-4.7740326e-11	-4.7456414e-11	-4.840689e-11	-4.7950487e-11	-4.9041916e-11	-4.8789663e-11	-4.9054847e-11	-4.8531432e-11	-4.9339009e-11	-4.8721246e-11	-4.9226342e-11	-4.8854903e-11	-4.9241895e-11	-4.9225461e-11	-4.9261289e-11	-4.8709169e-11	-4.9545229e-11	-4.917939e-11	-4.9323344e-11	-4.864591e-11	-4.8816676e-11	-4.8767893e-11	-4.9251648e-11	-4.8591665e-11	-4.919851e-11	-4.9120086e-11	-4.953938e-11	-4.8907517e-11	-4.9608952e-11	-4.9009852e-11	-4.976395e-11	-4.9221231e-11	-4.9631348e-11	-4.8667716e-11	-4.8801223e-11	-4.873351e-11
	95	-4.7823204e-11	-4.7282719e-11	-4.7896003e-11	-4.7906901e-11	-4.7707522e-11	-4.7188406e-11	-4.7301288e-11	-4.7397385e-11	-4.7399997e-11	-4.729192e-11	-4.6865799e-11	-4.7268987e-11	-4.7103817e-11	-4.7426785e-11	-4.6863215e-11	-4.6924038e-11	-4.7037523e-11	-4.7364217e-11	-4.7335923e-11	-4.6848889e-11	-4.6899807e-11	-4.711706e-11	-4.690125e-11	-4.7350471e-11	-4.6552824e-11	-4.7078435e-11	-4.7361833e-11	-4.7057181e-11	-4.7100428e-11	-4.7096386e-11	-4.6596914e-11	-4.7037159e-11	-4.6646853e-11	-4.7009566e-11	-4.6531157e-11	-4.7012151e-11	-4.6225336e-11	-4.6827899e-11	-4.6008988e-11	-4.6616284e-11	-4.6225287e-11	-4.6417585e-11	-4.5277435e-11	-4.6021804e-11	-4.5537546e-11	-4.5519144e-11	-4.520976e-11	-4.5613107e-11	-4.4935836e-11	-4.5191118e-11	-4.4273404e-11	-4.3741909e-11	-4.3369267e-11	-4.4079126e-11	-4.399037e-11	-4.4472006e-11	-4.4326896e-11	-4.4780624e-11	-4.3912752e-11	-4.488512e-11	-4.4801829e-11	-4.5516986e-11	-4.537937e-11	-4.552193e-11	-4.5359223e-11	-4.6088276e-11	-4.6265245e-11	-4.6409487e-11	-4.6822893e-11	-4.6772475e-11	-4.7395865e-11	-4.738861e-11	-4.74473e-11	-4.7503477e-11	-4.7579638e-11	-4.7664026e-11	-4.7422517e-11	-4.7639958e-11	-4.7924352e-11	-4.7953488e-11	-4.7626039e-11	-4.7506877e-11	-4.6961785e-11	-4.7682819e-11	-4.8015314e-11	-4.7823481e-11	-4.7900222e-11	-4.7871387e-11	-4.7803522e-11	-4.7909298e-11	-4.8157433e-11	-4.7737161e-11	-4.8155802e-11	-4.7627242e-11	-4.7632991e-11	-4.7679829e-11	-4.800502e-11	-4.7736586e-11	-4.8145005e-11	-4.7850373e-11	-4.7845838e-11
	100	-4.6460155e-11	-4.7127392e-11	-4.6775188e-11	-4.7027968e-11	-4.6516156e-11	-4.685257e-11	-4.6440747e-11	-4.7123489e-11	-4.6644806e-11	-4.717806e-11	-4.6901677e-11	-4.6997389e-11	-4.6188317e-11	-4.7091855e-11	-4.6303572e-11	-4.6321322e-11	-4.6049622e-11	-4.6807839e-11	-4.6356863e-11	-4.6732115e-11	-4.6303284e-11	-4.6718119e-11	-4.6300873e-11	-4.6704925e-11	-4.6246628e-11	-4.6561827e-11	-4.6098157e-11	-4.6437958e-11	-4.6394572e-11	-4.6519746e-11	-4.6126276e-11	-4.6377877e-11	-4.6212242e-11	-4.6281829e-11	-4.5375918e-11	-4.6013256e-11	-4.6008548e-11	-4.644829e-11	-4.5931117e-11	-4.5960881e-11	-4.5581573e-11	-4.5735155e-11	-4.5301138e-11	-4.5732269e-11	-4.5457593e-11	-4.526355e-11	-4.5013722e-11	-4.5182958e-11	-4.4254135e-11	-4.4581675e-11	-4.3748814e-11	-4.3398365e-11	-4.2290855e-11	-4.2403248e-11	-4.2699604e-11	-4.3126565e-11	-4.3137174e-11	-4.3199628e-11	-4.3567591e-11	-4.3595672e-11	-4.3356676e-11	-4.3439554e-11	-4.3862712e-11	-4.4296268e-11	-4.4281516e-11	-4.467712e-11	-4.461621e-11	-4.4377828e-11	-4.5246376e-11	-4.5024016e-11	-4.5933063e-11	-4.5626138e-11	-4.5899846e-11	-4.6136709e-11	-4.6287578e-11	-4.6528937e-11	-4.6720856e-11	-4.6379935e-11	-4.6607596e-11	-4.6216787e-11	-4.5971039e-11	-4.6274509e-11	-4.6675976e-11	-4.6230547e-11	-4.7163537e-11	-4.6534835e-11	-4.6978959e-11	-4.671984e-11	-4.6773165e-11	-4.6485461e-11	-4.699759e-11	-4.6963353e-11	-4.6939817e-11	-4.5974755e-11	-4.6550316e-11	-4.6465377e-11	-4.6753986e-11	-4.6274474e-11	-4.6764381e-11	-4.5941952e-11	-4.6809372e-11
	105	-4.5642181e-11	-4.5947135e-11	-4.5474263e-11	-4.5566096e-11	-4.564335e-11	-4.6050504e-11	-4.5854553e-11	-4.6228514e-11	-4.5807563e-11	-4.6024302e-11	-4.5413291e-11	-4.565107e-11	-4.5509152e-11	-4.6292876e-11	-4.5540446e-11	-4.604666e-11	-4.60968e-11	-4.539372e-11	-4.5669888e-11	-4.5948606e-11	-4.622594e-11	-4.5690639e-11	-4.5270784e-11	-4.5695371e-11	-4.5606491e-11	-4.5792852e-11	-4.5833538e-11	-4.5165646e-11	-4.5471966e-11	-4.5442317e-11	-4.4599914e-11	-4.512624e-11	-4.5122045e-11	-4.4973924e-11	-4.4490585e-11	-4.4932762e-11	-4.493781e-11	-4.4550981e-11	-4.487519e-11	-4.4964699e-11	-4.4819239e-11	-4.5177445e-11	-4.5241595e-11	-4.4582026e-11	-4.5033078e-11	-4.4253243e-11	-4.4246037e-11	-4.3679504e-11	-4.4383615e-11	-4.3435311e-11	-4.3823608e-11	-4.2512403e-11	-4.2431995e-11	-4.169437e-11	-4.1931795e-11	-4.1478081e-11	-4.2199341e-11	-4.1703547e-11	-4.2575936e-11	-4.2161705e-11	-4.2772338e-11	-4.2542306e-11	-4.3358608e-11	-4.3275602e-11	-4.362909e-11	-4.3619424e-11	-4.4463769e-11	-4.3522259e-11	-4.4203544e-11	-4.436039e-11	-4.428773e-11	-4.4585717e-11	-4.4909288e-11	-4.447517e-11	-4.501706e-11	-4.4416117e-11	-4.5058551e-11	-4.4986015e-11	-4.5645071e-11	-4.5102224e-11	-4.5353072e-11	-4.4726015e-11	-4.4655137e-11	-4.4784804e-11	-4.472028e-11	-4.4882698e-11	-4.4860164e-11	-4.4498957e-11	-4.5132429e-11	-4.478724e-11	-4.4869983e-11	-4.4536028e-11	-4.5118607e-11	-4.4542016e-11	-4.4548143e-11	-4.4753583e-11	-4.4823659e-11	-4.4212221e-11	-4.4841547e-11	-4.4666312e-11	-4.4845905e-11
