I1_1080
																																																																																		
		120	119.5	119	118.5	118	117.5	117	116.5	116	115.5	115	114.5	114	113.5	113	112.5	112	111.5	111	110.5	110	109.5	109	108.5	108	107.5	107	106.5	106	105.5	105	104.5	104	103.5	103	102.5	102	101.5	101	100.5	100	99.5	99	98.5	98	97.5	97	96.5	96	95.5	95	94.5	94	93.5	93	92.5	92	91.5	91	90.5	90	89.5	89	88.5	88	87.5	87	86.5	86	85.5	85	84.5	84	83.5	83	82.5	82	81.5	81	80.5	80
	90	-1.1714978e-10	-1.384754e-10	-1.4230928e-10	-1.4289536e-10	-1.4559461e-10	-1.5186349e-10	-1.5715736e-10	-1.5850915e-10	-1.578281e-10	-1.5336089e-10	-1.4701698e-10	-1.3743422e-10	-1.2751687e-10	-1.165103e-10	-1.0892055e-10	-1.0296123e-10	-9.937319e-11	-9.8523939e-11	-9.5234855e-11	-9.253915e-11	-9.0444749e-11	-1.0124946e-10	-1.1486195e-10	-1.2301639e-10	-1.3032367e-10	-1.4379298e-10	-1.5259781e-10	-1.6009603e-10	-1.6987238e-10	-1.680462e-10	-1.6397836e-10	-1.6914116e-10	-1.6667225e-10	-1.7608923e-10	-1.8125888e-10	-1.8508607e-10	-1.88107e-10	-1.9325798e-10	-1.8576668e-10	-1.749533e-10	-1.6946113e-10	-1.6815677e-10	-1.6967458e-10	-1.7085397e-10	-1.7204572e-10	-1.7264219e-10	-1.7277439e-10	-1.7392041e-10	-1.7657205e-10	-1.8077463e-10	-1.9343634e-10	-2.2018883e-10	-2.3517421e-10	-2.3545643e-10	-2.2813024e-10	-2.1238034e-10	-2.0730047e-10	-2.0690556e-10	-2.1041956e-10	-2.1310388e-10	-2.0923564e-10	-2.0468229e-10	-1.9343137e-10	-1.7431352e-10	-1.5224455e-10	-1.0512116e-10	-4.8049547e-11	-2.137924e-11	-1.3746036e-11	-1.1585123e-11	-1.0965825e-11	-1.0605335e-11	-1.2265883e-11	-1.1337389e-11	-1.1711287e-11	-1.1591676e-11	-1.0724193e-11	-9.6018202e-12	-9.988674e-12	-1.0471487e-11	-1.0099021e-11
	91.0975609756098	-1.3204056e-10	-1.4134192e-10	-1.432942e-10	-1.4406865e-10	-1.4695559e-10	-1.5290369e-10	-1.5965707e-10	-1.6087019e-10	-1.5762217e-10	-1.5318796e-10	-1.4691462e-10	-1.3433787e-10	-1.2320198e-10	-1.1411069e-10	-1.0825267e-10	-1.0320738e-10	-1.0011873e-10	-9.9431414e-11	-9.6066932e-11	-9.4747064e-11	-9.0507567e-11	-1.0179208e-10	-1.1548004e-10	-1.2813361e-10	-1.3396149e-10	-1.4405208e-10	-1.5400249e-10	-1.6371202e-10	-1.7016026e-10	-1.7223493e-10	-1.7937297e-10	-1.6535916e-10	-1.6729931e-10	-1.7393849e-10	-1.8358068e-10	-1.8823694e-10	-1.890236e-10	-1.9188516e-10	-1.8774644e-10	-1.8455987e-10	-1.7336883e-10	-1.7246331e-10	-1.7271932e-10	-1.7279887e-10	-1.7098752e-10	-1.7201311e-10	-1.7226076e-10	-1.720409e-10	-1.7475783e-10	-1.7957295e-10	-1.9164247e-10	-2.1850108e-10	-2.3580549e-10	-2.3668026e-10	-2.2567927e-10	-2.1087465e-10	-2.0603634e-10	-2.0664058e-10	-2.1019442e-10	-2.133944e-10	-2.1116328e-10	-2.0572571e-10	-1.9146629e-10	-1.7589656e-10	-1.5422741e-10	-1.0605628e-10	-4.8895037e-11	-1.8775736e-11	-1.4325487e-11	-1.2448162e-11	-1.2486501e-11	-1.2220916e-11	-1.2010542e-11	-1.0606389e-11	-1.1560794e-11	-1.0542893e-11	-1.1079034e-11	-1.039609e-11	-1.0607143e-11	-1.0168016e-11	-1.0807499e-11
	92.1951219512195	-1.22716e-10	-1.4189622e-10	-1.4347233e-10	-1.4431367e-10	-1.480672e-10	-1.5213285e-10	-1.5931073e-10	-1.6022905e-10	-1.5797776e-10	-1.5366181e-10	-1.4542799e-10	-1.3539472e-10	-1.2301563e-10	-1.1538438e-10	-1.0863101e-10	-1.0295829e-10	-1.0049948e-10	-9.8672848e-11	-9.5316956e-11	-9.3766675e-11	-9.1226214e-11	-1.0195907e-10	-1.1669243e-10	-1.2496851e-10	-1.3738895e-10	-1.4816338e-10	-1.5796239e-10	-1.6462741e-10	-1.7156457e-10	-1.7960315e-10	-1.7916628e-10	-1.6563906e-10	-1.6883964e-10	-1.7561191e-10	-1.8165801e-10	-1.8544008e-10	-1.8833959e-10	-1.9042352e-10	-1.8871764e-10	-1.810281e-10	-1.7318082e-10	-1.6875076e-10	-1.688938e-10	-1.6794444e-10	-1.6702521e-10	-1.6832692e-10	-1.7020892e-10	-1.7174782e-10	-1.7289467e-10	-1.7689397e-10	-1.8623186e-10	-2.0808383e-10	-2.317881e-10	-2.3257303e-10	-2.2118744e-10	-2.0760892e-10	-2.0246096e-10	-2.0412226e-10	-2.0767867e-10	-2.1158976e-10	-2.0931007e-10	-2.0279449e-10	-1.9168811e-10	-1.7098165e-10	-1.5242066e-10	-9.0846893e-11	-4.4612907e-11	-1.9331311e-11	-1.3726678e-11	-1.1443443e-11	-1.146167e-11	-1.0828513e-11	-1.0425391e-11	-1.0939614e-11	-1.1616758e-11	-1.0419666e-11	-1.0722687e-11	-1.0136757e-11	-1.1096886e-11	-1.0852767e-11	-1.0178711e-11
	93.2926829268293	-1.2492225e-10	-1.4133913e-10	-1.4384095e-10	-1.4424242e-10	-1.4626263e-10	-1.5171006e-10	-1.569011e-10	-1.5940398e-10	-1.5773514e-10	-1.5303717e-10	-1.4518176e-10	-1.346116e-10	-1.2488784e-10	-1.1452225e-10	-1.0728983e-10	-1.0321265e-10	-1.0057608e-10	-9.8649498e-11	-9.6125004e-11	-9.2727305e-11	-9.0726454e-11	-1.0036767e-10	-1.1526545e-10	-1.2692696e-10	-1.3320421e-10	-1.4463243e-10	-1.5612378e-10	-1.638424e-10	-1.7379138e-10	-1.797703e-10	-1.7730215e-10	-1.6449755e-10	-1.693562e-10	-1.7531636e-10	-1.8077788e-10	-1.8521329e-10	-1.8794709e-10	-1.9011644e-10	-1.8991698e-10	-1.7578741e-10	-1.685745e-10	-1.6573751e-10	-1.6855892e-10	-1.6752114e-10	-1.7016576e-10	-1.7048979e-10	-1.7092018e-10	-1.7125928e-10	-1.7218695e-10	-1.7609307e-10	-1.8825916e-10	-2.1566543e-10	-2.3170517e-10	-2.3015474e-10	-2.2246151e-10	-2.0888548e-10	-2.0543746e-10	-2.0578529e-10	-2.0870101e-10	-2.1085786e-10	-2.0853523e-10	-2.0335993e-10	-1.9288837e-10	-1.751633e-10	-1.5275087e-10	-1.1434705e-10	-5.7819787e-11	-2.4519338e-11	-1.5033438e-11	-1.1501064e-11	-1.2145217e-11	-1.1339874e-11	-1.087077e-11	-1.1512964e-11	-1.0500035e-11	-1.1476509e-11	-9.6869335e-12	-1.090715e-11	-1.0927261e-11	-1.0156642e-11	-1.0414544e-11
	94.390243902439	-1.2513331e-10	-1.4281921e-10	-1.4323491e-10	-1.4379892e-10	-1.4542836e-10	-1.5012935e-10	-1.5528906e-10	-1.5717408e-10	-1.5680379e-10	-1.5035653e-10	-1.4415127e-10	-1.3303104e-10	-1.2600584e-10	-1.1546476e-10	-1.0950919e-10	-1.0262522e-10	-9.9604804e-11	-9.873951e-11	-9.445858e-11	-9.3633358e-11	-9.0938937e-11	-1.0050363e-10	-1.1712938e-10	-1.263475e-10	-1.3816152e-10	-1.4589634e-10	-1.5619112e-10	-1.6751518e-10	-1.7512541e-10	-1.8247728e-10	-1.7120166e-10	-1.6576764e-10	-1.6928706e-10	-1.7463679e-10	-1.8212915e-10	-1.8720923e-10	-1.9010289e-10	-1.9099552e-10	-1.8931028e-10	-1.7728927e-10	-1.70082e-10	-1.6796305e-10	-1.676989e-10	-1.6683525e-10	-1.688602e-10	-1.6824701e-10	-1.6897492e-10	-1.6916624e-10	-1.7290198e-10	-1.761977e-10	-1.8758457e-10	-2.0953286e-10	-2.2569252e-10	-2.2728799e-10	-2.1861986e-10	-2.0861567e-10	-2.0406275e-10	-2.0344414e-10	-2.0725822e-10	-2.0945001e-10	-2.0713598e-10	-2.0187881e-10	-1.9006229e-10	-1.6745635e-10	-1.4562195e-10	-1.0758081e-10	-4.8629979e-11	-1.7079936e-11	-1.2511282e-11	-1.1283232e-11	-1.1599434e-11	-1.0622132e-11	-1.1625797e-11	-1.092583e-11	-1.0376582e-11	-1.0908279e-11	-1.0235429e-11	-1.0150993e-11	-1.0139695e-11	-1.0745208e-11	-1.0977501e-11
	95.4878048780488	-1.1716733e-10	-1.421612e-10	-1.431205e-10	-1.4380487e-10	-1.4535424e-10	-1.4858405e-10	-1.5110885e-10	-1.5456582e-10	-1.5405861e-10	-1.4959382e-10	-1.4401179e-10	-1.3441652e-10	-1.2590988e-10	-1.1717531e-10	-1.080069e-10	-1.0282745e-10	-9.9776465e-11	-9.7298752e-11	-9.6511785e-11	-9.480175e-11	-9.1334981e-11	-1.0182274e-10	-1.1808332e-10	-1.2731494e-10	-1.3885969e-10	-1.5003701e-10	-1.5854983e-10	-1.677828e-10	-1.7689857e-10	-1.7784348e-10	-1.8643953e-10	-1.6839403e-10	-1.7103964e-10	-1.7625855e-10	-1.8241342e-10	-1.8711201e-10	-1.8842697e-10	-1.9241964e-10	-1.9074892e-10	-1.7708213e-10	-1.7008434e-10	-1.7037576e-10	-1.6769934e-10	-1.6790505e-10	-1.687229e-10	-1.6817395e-10	-1.6758447e-10	-1.708951e-10	-1.7385277e-10	-1.7724897e-10	-1.9327651e-10	-2.1217464e-10	-2.286602e-10	-2.2821106e-10	-2.1770356e-10	-2.0768891e-10	-2.0522836e-10	-2.0367147e-10	-2.0644098e-10	-2.0815666e-10	-2.056724e-10	-1.9914258e-10	-1.8647335e-10	-1.7037079e-10	-1.4885009e-10	-1.0340141e-10	-4.8623727e-11	-2.0332189e-11	-1.3818119e-11	-1.2825601e-11	-1.1249413e-11	-1.1344695e-11	-1.0652561e-11	-1.1311931e-11	-1.1156767e-11	-9.6446028e-12	-1.0354964e-11	-1.0337414e-11	-9.57847e-12	-9.7740063e-12	-1.0552384e-11
	96.5853658536585	-1.2862267e-10	-1.4196942e-10	-1.4344249e-10	-1.4501364e-10	-1.4633027e-10	-1.4831102e-10	-1.5381268e-10	-1.5595995e-10	-1.5509684e-10	-1.5188226e-10	-1.4471499e-10	-1.3388926e-10	-1.2479776e-10	-1.1112108e-10	-1.0485166e-10	-1.0279416e-10	-1.0041083e-10	-9.8027565e-11	-9.6562251e-11	-9.4110594e-11	-9.0517586e-11	-9.885761e-11	-1.1637977e-10	-1.3032835e-10	-1.3790241e-10	-1.479909e-10	-1.5997086e-10	-1.6835149e-10	-1.7646787e-10	-1.7941357e-10	-1.7900539e-10	-1.6838621e-10	-1.723278e-10	-1.7855083e-10	-1.8167857e-10	-1.8348073e-10	-1.8770614e-10	-1.9071608e-10	-1.9166649e-10	-1.9439766e-10	-1.8221991e-10	-1.6924759e-10	-1.6501592e-10	-1.6279904e-10	-1.6265721e-10	-1.6357034e-10	-1.6606576e-10	-1.6709639e-10	-1.7128587e-10	-1.7321675e-10	-1.8263856e-10	-2.0272112e-10	-2.2030301e-10	-2.2485404e-10	-2.1896995e-10	-2.0894016e-10	-2.0422312e-10	-2.0311114e-10	-2.0390692e-10	-2.0750822e-10	-2.051138e-10	-2.0004615e-10	-1.8730377e-10	-1.7280542e-10	-1.5200292e-10	-1.1553344e-10	-6.5880218e-11	-2.0031504e-11	-1.3857662e-11	-1.2294506e-11	-1.2265281e-11	-1.0771269e-11	-1.1497975e-11	-1.0992113e-11	-1.0769914e-11	-1.0777671e-11	-9.5249164e-12	-1.0643222e-11	-1.0023924e-11	-1.0477061e-11	-1.0187223e-11
	97.6829268292683	-1.1828948e-10	-1.4365348e-10	-1.4625269e-10	-1.4580685e-10	-1.4867874e-10	-1.5322231e-10	-1.5783511e-10	-1.5922742e-10	-1.5724179e-10	-1.5150678e-10	-1.4323062e-10	-1.3404157e-10	-1.225042e-10	-1.1473443e-10	-1.0726038e-10	-1.036676e-10	-1.0016942e-10	-9.8376078e-11	-9.596058e-11	-9.4519295e-11	-9.1832555e-11	-9.3224206e-11	-1.1752059e-10	-1.2985961e-10	-1.3674442e-10	-1.4835605e-10	-1.593322e-10	-1.7104447e-10	-1.7825474e-10	-1.8536596e-10	-1.911156e-10	-1.7643677e-10	-1.7264747e-10	-1.7706872e-10	-1.8291596e-10	-1.8470757e-10	-1.8676537e-10	-1.8820273e-10	-1.9007999e-10	-1.7864656e-10	-1.6618786e-10	-1.6486106e-10	-1.6303088e-10	-1.6383811e-10	-1.663492e-10	-1.6595375e-10	-1.6587828e-10	-1.6901883e-10	-1.727896e-10	-1.7465947e-10	-1.8810851e-10	-2.0799494e-10	-2.1890292e-10	-2.1887016e-10	-2.1317605e-10	-2.0851218e-10	-2.0346501e-10	-2.0259798e-10	-2.0423473e-10	-2.0470917e-10	-2.0289587e-10	-1.9673611e-10	-1.849791e-10	-1.670017e-10	-1.4706948e-10	-1.0333121e-10	-5.1326957e-11	-2.1749071e-11	-1.3495891e-11	-1.237623e-11	-1.1733884e-11	-1.1565238e-11	-1.0921536e-11	-1.1066757e-11	-1.083823e-11	-1.0492051e-11	-1.0333723e-11	-1.0136079e-11	-1.0705965e-11	-1.0136681e-11	-9.767076e-12
	98.780487804878	-1.2284555e-10	-1.449091e-10	-1.4684208e-10	-1.4622414e-10	-1.4806403e-10	-1.5229742e-10	-1.5513518e-10	-1.5713505e-10	-1.5584133e-10	-1.5178953e-10	-1.4392976e-10	-1.35121e-10	-1.2521308e-10	-1.1513544e-10	-1.0738165e-10	-1.0193452e-10	-9.9184432e-11	-9.8610932e-11	-9.6719674e-11	-9.4178387e-11	-9.2303318e-11	-8.8849733e-11	-1.1631762e-10	-1.2819326e-10	-1.3675895e-10	-1.4834363e-10	-1.6275016e-10	-1.6986651e-10	-1.7993156e-10	-1.8634537e-10	-1.8694366e-10	-1.6850002e-10	-1.7266005e-10	-1.7802056e-10	-1.82574e-10	-1.8702635e-10	-1.896029e-10	-1.912004e-10	-1.9275791e-10	-1.8327315e-10	-1.6714129e-10	-1.6455691e-10	-1.6219361e-10	-1.6351821e-10	-1.6663987e-10	-1.6443835e-10	-1.651628e-10	-1.6746374e-10	-1.6984904e-10	-1.7425815e-10	-1.857226e-10	-2.0248243e-10	-2.1476647e-10	-2.1580877e-10	-2.1143393e-10	-2.0671695e-10	-2.0463407e-10	-2.0227808e-10	-2.037196e-10	-2.0404747e-10	-2.018605e-10	-1.9523977e-10	-1.8215054e-10	-1.6545468e-10	-1.4600472e-10	-9.2003086e-11	-4.2326358e-11	-1.6544247e-11	-1.2781989e-11	-1.1583541e-11	-1.1223803e-11	-1.1373619e-11	-1.1313362e-11	-1.13868e-11	-1.1992163e-11	-1.1753618e-11	-1.124625e-11	-1.0237764e-11	-9.8709452e-12	-1.058304e-11	-9.9922891e-12
