I1_3838
																																																				
		261.5	261.52	261.54	261.56	261.58	261.6	261.62	261.64	261.66	261.68	261.7	261.72	261.74	261.76	261.78	261.8	261.82	261.84	261.86	261.88	261.9	261.92	261.94	261.96	261.98	262	262.02	262.04	262.06	262.08	262.1	262.12	262.14	262.16	262.18	262.2	262.22	262.24	262.26	262.28	262.3	262.32	262.34	262.36	262.38	262.4	262.42	262.44	262.46	262.48	262.5
	100	-4.1757198e-11	-4.1784642e-11	-4.1388563e-11	-4.2328554e-11	-4.1813605e-11	-4.1705691e-11	-4.1741194e-11	-4.1962316e-11	-4.1632593e-11	-4.2375606e-11	-4.1049036e-11	-4.226575e-11	-4.1055475e-11	-4.2173039e-11	-4.1429422e-11	-4.1808532e-11	-4.1087411e-11	-4.1359801e-11	-4.0760225e-11	-4.1206507e-11	-4.0418602e-11	-4.0339038e-11	-3.9794636e-11	-4.0225791e-11	-3.9706811e-11	-4.0006151e-11	-3.9549513e-11	-4.0405498e-11	-4.0622124e-11	-4.0349835e-11	-4.0502449e-11	-4.0462113e-11	-4.0746729e-11	-4.1005487e-11	-4.0636383e-11	-4.1153983e-11	-4.0649466e-11	-4.1047315e-11	-4.0294573e-11	-4.1139561e-11	-4.045796e-11	-4.1301452e-11	-4.1123653e-11	-4.1618028e-11	-4.187499e-11	-4.1968276e-11	-4.1675174e-11	-4.2014815e-11	-4.1348893e-11	-4.1779233e-11	-4.2134601e-11
	97.5	-4.2097881e-11	-4.1894235e-11	-4.1786161e-11	-4.151789e-11	-4.2402557e-11	-4.1691657e-11	-4.2695174e-11	-4.1332021e-11	-4.1757816e-11	-4.1382724e-11	-4.1592108e-11	-4.1194444e-11	-4.1554885e-11	-4.0485212e-11	-4.0895631e-11	-4.0206571e-11	-4.0666123e-11	-3.9911574e-11	-4.022465e-11	-3.9804892e-11	-4.0313593e-11	-3.9746668e-11	-4.0174711e-11	-3.9449687e-11	-3.9884658e-11	-4.106027e-11	-4.0973034e-11	-4.0645876e-11	-4.199267e-11	-4.1512016e-11	-4.1237392e-11	-4.1593489e-11	-4.1322567e-11	-4.2055148e-11	-4.1545961e-11	-4.1675087e-11	-4.1501972e-11	-4.2282219e-11	-4.1746832e-11	-4.2726319e-11	-4.1851491e-11	-4.1868876e-11	-4.179574e-11	-4.1926712e-11	-4.1937735e-11	-4.2375003e-11	-4.1821286e-11	-4.2286386e-11	-4.2247546e-11	-4.2168408e-11	-4.2809763e-11
	95	-4.2923675e-11	-4.2770607e-11	-4.2775151e-11	-4.2837039e-11	-4.29769e-11	-4.2212733e-11	-4.2946507e-11	-4.2607119e-11	-4.2696527e-11	-4.2803372e-11	-4.3154133e-11	-4.2791194e-11	-4.355068e-11	-4.2668095e-11	-4.3079817e-11	-4.2286563e-11	-4.2242199e-11	-4.1464977e-11	-4.1602326e-11	-4.1076628e-11	-4.1076652e-11	-4.0384293e-11	-4.0892793e-11	-3.9871877e-11	-4.0347049e-11	-4.1868876e-11	-4.2299695e-11	-4.234205e-11	-4.2325719e-11	-4.2622513e-11	-4.2881834e-11	-4.3134524e-11	-4.3198813e-11	-4.2801679e-11	-4.3394299e-11	-4.2761732e-11	-4.3669325e-11	-4.2641505e-11	-4.3640137e-11	-4.2902057e-11	-4.3756131e-11	-4.272387e-11	-4.3387242e-11	-4.324132e-11	-4.3637351e-11	-4.3310352e-11	-4.3917873e-11	-4.347921e-11	-4.338796e-11	-4.3197945e-11	-4.3449862e-11
	92.5	-4.3672059e-11	-4.4002774e-11	-4.3720555e-11	-4.4260928e-11	-4.3821249e-11	-4.4252994e-11	-4.3288307e-11	-4.4069963e-11	-4.3623452e-11	-4.3910417e-11	-4.3630759e-11	-4.4036431e-11	-4.4075122e-11	-4.3901566e-11	-4.3607045e-11	-4.3060021e-11	-4.3203822e-11	-4.2132731e-11	-4.2004331e-11	-4.1483192e-11	-4.1699491e-11	-4.1077544e-11	-4.0666109e-11	-4.0773208e-11	-4.1068707e-11	-4.1216513e-11	-4.2080697e-11	-4.2495216e-11	-4.2275478e-11	-4.2558262e-11	-4.3425631e-11	-4.2676265e-11	-4.3319643e-11	-4.2851743e-11	-4.3736674e-11	-4.3101082e-11	-4.3227776e-11	-4.2761756e-11	-4.3515226e-11	-4.2878732e-11	-4.3398892e-11	-4.2775176e-11	-4.3207313e-11	-4.3116913e-11	-4.3570099e-11	-4.3296228e-11	-4.3939127e-11	-4.2731565e-11	-4.3287443e-11	-4.3337944e-11	-4.3765071e-11
	90	-4.4165192e-11	-4.5151285e-11	-4.4422015e-11	-4.4657888e-11	-4.4528308e-11	-4.4556553e-11	-4.3946999e-11	-4.434102e-11	-4.4483656e-11	-4.4684666e-11	-4.394405e-11	-4.366699e-11	-4.3908734e-11	-4.4560432e-11	-4.4422681e-11	-4.3990308e-11	-4.37895e-11	-4.3371463e-11	-4.2749002e-11	-4.2495344e-11	-4.2272942e-11	-4.1906464e-11	-4.1752556e-11	-4.1387369e-11	-4.1467284e-11	-4.1261505e-11	-4.1513949e-11	-4.1636937e-11	-4.2074143e-11	-4.1826986e-11	-4.2471165e-11	-4.2401818e-11	-4.262412e-11	-4.3056052e-11	-4.3061173e-11	-4.2585102e-11	-4.269015e-11	-4.234426e-11	-4.2635603e-11	-4.2476335e-11	-4.2873611e-11	-4.2304049e-11	-4.2447452e-11	-4.256229e-11	-4.2534924e-11	-4.2487784e-11	-4.2306599e-11	-4.2298928e-11	-4.199454e-11	-4.2168182e-11	-4.1986883e-11
	87.5	-4.3428421e-11	-4.3681864e-11	-4.3248388e-11	-4.4107207e-11	-4.3642069e-11	-4.4287855e-11	-4.3521756e-11	-4.4340441e-11	-4.3753685e-11	-4.4206961e-11	-4.3742988e-11	-4.4135317e-11	-4.4114854e-11	-4.4264883e-11	-4.3135065e-11	-4.4038113e-11	-4.3323522e-11	-4.3668208e-11	-4.2868965e-11	-4.3073111e-11	-4.2453513e-11	-4.2117212e-11	-4.133708e-11	-4.2029765e-11	-4.0454154e-11	-4.0528421e-11	-4.071074e-11	-4.0923223e-11	-4.0928972e-11	-4.1146614e-11	-4.0883238e-11	-4.1026224e-11	-4.0845227e-11	-4.1296883e-11	-4.1324097e-11	-4.1987722e-11	-4.1422633e-11	-4.1774199e-11	-4.1163614e-11	-4.1502274e-11	-4.1413831e-11	-4.2186334e-11	-4.1352383e-11	-4.2012567e-11	-4.1881117e-11	-4.1743116e-11	-4.1429801e-11	-4.2090928e-11	-4.2362953e-11	-4.1783035e-11	-4.1450364e-11
	85	-4.2532415e-11	-4.210127e-11	-4.2492981e-11	-4.2368626e-11	-4.2733914e-11	-4.3107132e-11	-4.23571e-11	-4.2461874e-11	-4.2339427e-11	-4.234962e-11	-4.2628009e-11	-4.2680044e-11	-4.2635191e-11	-4.2531083e-11	-4.1937873e-11	-4.2572373e-11	-4.2522222e-11	-4.2387281e-11	-4.2796079e-11	-4.3021958e-11	-4.2666273e-11	-4.2446172e-11	-4.1943334e-11	-4.1909615e-11	-3.9548243e-11	-3.9881709e-11	-3.9338838e-11	-3.9968955e-11	-3.9753974e-11	-4.0333011e-11	-4.0001207e-11	-4.0890107e-11	-4.0628903e-11	-4.1630331e-11	-4.0335183e-11	-4.1608942e-11	-4.1430276e-11	-4.1535074e-11	-4.1296418e-11	-4.1776107e-11	-4.1382876e-11	-4.1668322e-11	-4.1225651e-11	-4.1538866e-11	-4.1253872e-11	-4.1224687e-11	-4.1440747e-11	-4.1008211e-11	-4.0903038e-11	-4.0826259e-11	-4.1752379e-11
	82.5	-4.1815374e-11	-4.2873309e-11	-4.2332107e-11	-4.2656056e-11	-4.2799243e-11	-4.2543045e-11	-4.2273834e-11	-4.2522357e-11	-4.2561451e-11	-4.290748e-11	-4.2388322e-11	-4.2710072e-11	-4.2500552e-11	-4.3067137e-11	-4.2656722e-11	-4.269609e-11	-4.2306346e-11	-4.2566471e-11	-4.2235684e-11	-4.2672411e-11	-4.1872079e-11	-4.2213261e-11	-4.1754565e-11	-4.2228564e-11	-3.9952309e-11	-3.978989e-11	-3.998947e-11	-4.094302e-11	-4.0115872e-11	-4.0128224e-11	-3.9611314e-11	-4.012796e-11	-4.0242826e-11	-4.0856651e-11	-4.0069083e-11	-4.0592859e-11	-4.0222301e-11	-4.0552072e-11	-4.025837e-11	-4.0773621e-11	-3.9845655e-11	-4.0613624e-11	-4.0727685e-11	-4.0835335e-11	-4.0681063e-11	-4.0843079e-11	-4.0748713e-11	-4.0761131e-11	-4.1172048e-11	-4.1432548e-11	-4.0681326e-11
	80	-4.2021393e-11	-4.1582529e-11	-4.1732319e-11	-4.1659443e-11	-4.2319842e-11	-4.1658916e-11	-4.1836576e-11	-4.1543699e-11	-4.1710562e-11	-4.1741069e-11	-4.1780187e-11	-4.2260802e-11	-4.1401493e-11	-4.1644268e-11	-4.1383338e-11	-4.2445818e-11	-4.2295577e-11	-4.2724234e-11	-4.2539181e-11	-4.27803e-11	-4.2495531e-11	-4.2351629e-11	-4.1950804e-11	-4.2223981e-11	-4.0958348e-11	-4.1093174e-11	-4.0581663e-11	-4.093997e-11	-4.0640789e-11	-4.0870172e-11	-4.0457769e-11	-4.0819466e-11	-4.1080257e-11	-4.1386655e-11	-4.1097969e-11	-4.1677335e-11	-4.0803399e-11	-4.1060485e-11	-4.0861259e-11	-4.1245174e-11	-4.090615e-11	-4.1499911e-11	-4.1106694e-11	-4.1683837e-11	-4.0868864e-11	-4.10522e-11	-4.1609896e-11	-4.1495543e-11	-4.0275703e-11	-4.0947301e-11	-4.0672299e-11
