I1_3428
																																																																																																																										
		80	80.6666666666667	81.3333333333333	82	82.6666666666667	83.3333333333333	84	84.6666666666667	85.3333333333333	86	86.6666666666667	87.3333333333333	88	88.6666666666667	89.3333333333333	90	90.6666666666667	91.3333333333333	92	92.6666666666667	93.3333333333333	94	94.6666666666667	95.3333333333333	96	96.6666666666667	97.3333333333333	98	98.6666666666667	99.3333333333333	100	100.666666666667	101.333333333333	102	102.666666666667	103.333333333333	104	104.666666666667	105.333333333333	106	106.666666666667	107.333333333333	108	108.666666666667	109.333333333333	110	110.666666666667	111.333333333333	112	112.666666666667	113.333333333333	114	114.666666666667	115.333333333333	116	116.666666666667	117.333333333333	118	118.666666666667	119.333333333333	120	120.666666666667	121.333333333333	122	122.666666666667	123.333333333333	124	124.666666666667	125.333333333333	126	126.666666666667	127.333333333333	128	128.666666666667	129.333333333333	130	130.666666666667	131.333333333333	132	132.666666666667	133.333333333333	134	134.666666666667	135.333333333333	136	136.666666666667	137.333333333333	138	138.666666666667	139.333333333333	140	140.666666666667	141.333333333333	142	142.666666666667	143.333333333333	144	144.666666666667	145.333333333333	146	146.666666666667	147.333333333333	148	148.666666666667	149.333333333333	150	150.666666666667	151.333333333333	152	152.666666666667	153.333333333333	154	154.666666666667	155.333333333333	156	156.666666666667	157.333333333333	158	158.666666666667	159.333333333333	160
	520	-3.3410157e-11	-3.1622541e-11	-3.2263813e-11	-3.2664545e-11	-3.3069832e-11	-3.4437134e-11	-3.6289961e-11	-3.7685865e-11	-4.0148027e-11	-4.25192e-11	-4.3882474e-11	-4.6528194e-11	-4.8186673e-11	-4.8299975e-11	-4.9283039e-11	-4.9628277e-11	-4.9351377e-11	-5.0145551e-11	-4.9807807e-11	-4.8972056e-11	-4.8593692e-11	-4.8312347e-11	-4.9093923e-11	-5.4938363e-11	-5.7129142e-11	-5.5703598e-11	-5.4579567e-11	-5.311708e-11	-5.2705049e-11	-5.2242554e-11	-5.1611881e-11	-5.0559446e-11	-5.0491354e-11	-5.1298826e-11	-5.063925e-11	-5.1277208e-11	-5.1343547e-11	-5.0694591e-11	-5.1249546e-11	-5.0994431e-11	-5.0573042e-11	-5.0881164e-11	-5.0900825e-11	-5.1096079e-11	-5.0909544e-11	-5.1007368e-11	-4.9837655e-11	-4.9503998e-11	-4.8776688e-11	-4.7979121e-11	-4.7264883e-11	-4.6205328e-11	-4.4994036e-11	-4.3947023e-11	-4.2812733e-11	-4.1304918e-11	-4.0375123e-11	-3.8918962e-11	-3.7912132e-11	-3.6698714e-11	-3.5649046e-11	-3.4749797e-11	-3.4090068e-11	-3.3281468e-11	-3.2733219e-11	-3.2936306e-11	-3.2088728e-11	-3.1800205e-11	-3.2640609e-11	-3.3240796e-11	-3.3287418e-11	-3.4760094e-11	-3.5737399e-11	-3.6294877e-11	-3.805178e-11	-3.9288264e-11	-3.9325588e-11	-4.087803e-11	-4.1589936e-11	-4.2115231e-11	-4.3069524e-11	-4.3910361e-11	-4.3548741e-11	-4.4457896e-11	-4.4823412e-11	-4.3827299e-11	-4.3374276e-11	-4.4192195e-11	-4.3637073e-11	-4.2904114e-11	-4.2991093e-11	-4.2492218e-11	-4.1947678e-11	-4.2108827e-11	-4.1277971e-11	-4.0681271e-11	-4.0184578e-11	-3.8386322e-11	-3.7838052e-11	-3.6179785e-11	-3.5227356e-11	-3.408521e-11	-3.2881548e-11	-3.1503567e-11	-3.0500751e-11	-2.9304111e-11	-2.7666159e-11	-2.6449464e-11	-2.640687e-11	-2.4881862e-11	-2.4449609e-11	-2.3663436e-11	-2.2974766e-11	-2.253208e-11	-2.2648793e-11	-2.2298864e-11	-2.2286456e-11	-2.2437156e-11	-2.2387953e-11	-2.3395234e-11	-2.4285953e-11
	520.5	-3.1823745e-11	-3.128476e-11	-3.1905222e-11	-3.2730901e-11	-3.4083798e-11	-3.5682773e-11	-3.7032107e-11	-3.957255e-11	-4.1789142e-11	-4.3294736e-11	-4.5911306e-11	-4.7088233e-11	-4.78893e-11	-4.8966761e-11	-4.9769036e-11	-4.9548907e-11	-5.0345211e-11	-5.0678399e-11	-4.9978657e-11	-4.9207229e-11	-4.9413234e-11	-4.8608079e-11	-5.1105304e-11	-5.6656159e-11	-5.7092178e-11	-5.5686972e-11	-5.4563281e-11	-5.3843766e-11	-5.2822795e-11	-5.2545593e-11	-5.1460204e-11	-5.132577e-11	-5.1248058e-11	-5.0642639e-11	-5.0591628e-11	-5.1230378e-11	-5.0494331e-11	-5.062234e-11	-5.0822509e-11	-5.0368411e-11	-5.0731877e-11	-5.0720483e-11	-5.03808e-11	-5.0473844e-11	-5.1010193e-11	-5.0018992e-11	-4.9234495e-11	-4.9658652e-11	-4.7650699e-11	-4.6814642e-11	-4.6305109e-11	-4.4739729e-11	-4.365534e-11	-4.307131e-11	-4.1046413e-11	-3.9966745e-11	-3.8722012e-11	-3.7163488e-11	-3.6467326e-11	-3.582995e-11	-3.4689612e-11	-3.4221636e-11	-3.3576732e-11	-3.2853716e-11	-3.2597113e-11	-3.2530922e-11	-3.1743733e-11	-3.2421725e-11	-3.2539887e-11	-3.307582e-11	-3.37965e-11	-3.526417e-11	-3.5868628e-11	-3.7630673e-11	-3.949267e-11	-4.0063629e-11	-4.09867e-11	-4.200993e-11	-4.2180197e-11	-4.3170096e-11	-4.2463068e-11	-4.3051576e-11	-4.3937853e-11	-4.434977e-11	-4.3906913e-11	-4.3975157e-11	-4.4338831e-11	-4.3750715e-11	-4.3646205e-11	-4.3410504e-11	-4.2665007e-11	-4.2914228e-11	-4.2870332e-11	-4.1806204e-11	-4.0759472e-11	-4.0372601e-11	-3.8872242e-11	-3.8145404e-11	-3.7476695e-11	-3.5806282e-11	-3.5089705e-11	-3.4135507e-11	-3.2315917e-11	-3.1009945e-11	-2.9758359e-11	-2.8729685e-11	-2.7686213e-11	-2.7006527e-11	-2.5355374e-11	-2.516479e-11	-2.4038991e-11	-2.300418e-11	-2.292882e-11	-2.2430358e-11	-2.1668797e-11	-2.1995995e-11	-2.2276871e-11	-2.1859192e-11	-2.2688467e-11	-2.3923391e-11	-2.4053943e-11
	521	-3.2523335e-11	-3.2588279e-11	-3.2968375e-11	-3.4094644e-11	-3.6070189e-11	-3.7336596e-11	-3.9093877e-11	-4.1660436e-11	-4.3119952e-11	-4.506738e-11	-4.7051665e-11	-4.7611269e-11	-4.8136488e-11	-4.8905997e-11	-4.9017963e-11	-4.9269179e-11	-5.0316779e-11	-4.9477485e-11	-4.9082381e-11	-4.9061349e-11	-4.8312968e-11	-4.8935769e-11	-5.3364532e-11	-5.6513121e-11	-5.7013578e-11	-5.5105202e-11	-5.4101897e-11	-5.4285586e-11	-5.3139562e-11	-5.1966875e-11	-5.1348668e-11	-5.1508221e-11	-5.0454276e-11	-5.1043388e-11	-5.1333097e-11	-5.0982586e-11	-5.0768653e-11	-5.1378121e-11	-5.1195843e-11	-5.0701936e-11	-5.1383148e-11	-5.0459269e-11	-5.0697981e-11	-5.0946282e-11	-4.978427e-11	-4.9690665e-11	-4.8895114e-11	-4.7745606e-11	-4.7111676e-11	-4.5710574e-11	-4.4301583e-11	-4.377719e-11	-4.252583e-11	-4.1310209e-11	-3.9835329e-11	-3.8967995e-11	-3.8086805e-11	-3.680763e-11	-3.5792591e-11	-3.4965499e-11	-3.3981908e-11	-3.3343495e-11	-3.2683977e-11	-3.1890518e-11	-3.259263e-11	-3.1830465e-11	-3.1127937e-11	-3.1851161e-11	-3.1785387e-11	-3.2688949e-11	-3.4093985e-11	-3.5057655e-11	-3.6911217e-11	-3.8079817e-11	-3.8575362e-11	-3.9613524e-11	-4.078864e-11	-4.1146007e-11	-4.2076138e-11	-4.3096301e-11	-4.2327489e-11	-4.3061069e-11	-4.3740341e-11	-4.370251e-11	-4.3592352e-11	-4.3450011e-11	-4.302269e-11	-4.2995593e-11	-4.2748652e-11	-4.2124627e-11	-4.1544667e-11	-4.1549639e-11	-4.1121544e-11	-4.0590451e-11	-3.9976689e-11	-3.9166677e-11	-3.8073208e-11	-3.7134715e-11	-3.5907853e-11	-3.4673098e-11	-3.3897544e-11	-3.1983013e-11	-3.124689e-11	-3.0234995e-11	-2.8481538e-11	-2.746036e-11	-2.6680947e-11	-2.5274987e-11	-2.4836782e-11	-2.4246936e-11	-2.3067657e-11	-2.2817739e-11	-2.2457135e-11	-2.1949654e-11	-2.2473762e-11	-2.2483234e-11	-2.1694539e-11	-2.2583393e-11	-2.3448372e-11	-2.3968433e-11	-2.5416254e-11
	521.5	-3.3944642e-11	-3.3524815e-11	-3.4551396e-11	-3.6092015e-11	-3.7555764e-11	-3.9324929e-11	-4.097802e-11	-4.2579534e-11	-4.4742987e-11	-4.7674333e-11	-4.8283214e-11	-4.8600433e-11	-4.8904228e-11	-4.8717728e-11	-4.8971001e-11	-4.8802355e-11	-4.7417389e-11	-4.842712e-11	-4.8000041e-11	-4.7583493e-11	-4.8715958e-11	-4.9115146e-11	-5.456844e-11	-5.8845769e-11	-5.7777286e-11	-5.6277025e-11	-5.4796157e-11	-5.2551883e-11	-5.2024853e-11	-5.1340047e-11	-5.0697078e-11	-5.0351199e-11	-5.0849023e-11	-5.0390876e-11	-5.0260098e-11	-5.1313495e-11	-5.0902067e-11	-5.0782531e-11	-5.104614e-11	-5.0556528e-11	-5.024816e-11	-5.0922329e-11	-4.9808317e-11	-4.9662701e-11	-4.964771e-11	-4.8490861e-11	-4.7887531e-11	-4.6938228e-11	-4.5209437e-11	-4.4343595e-11	-4.3589753e-11	-4.2116474e-11	-4.0663362e-11	-4.051957e-11	-3.869742e-11	-3.7911417e-11	-3.667058e-11	-3.5354632e-11	-3.4753901e-11	-3.424578e-11	-3.2376022e-11	-3.2220164e-11	-3.1597985e-11	-3.0998121e-11	-3.0987934e-11	-3.1365955e-11	-3.0896417e-11	-3.1644441e-11	-3.2549623e-11	-3.3196487e-11	-3.4409114e-11	-3.6155794e-11	-3.6787254e-11	-3.8270664e-11	-3.965708e-11	-4.0683474e-11	-4.1288365e-11	-4.2513177e-11	-4.2389762e-11	-4.2802619e-11	-4.3007438e-11	-4.3333413e-11	-4.3748363e-11	-4.3673471e-11	-4.2981604e-11	-4.2990583e-11	-4.2845949e-11	-4.2775013e-11	-4.2398706e-11	-4.2696093e-11	-4.1946981e-11	-4.1317422e-11	-4.0952467e-11	-4.0037099e-11	-3.7305471e-11	-3.6713948e-11	-3.5107424e-11	-3.3334779e-11	-3.2731581e-11	-3.1696524e-11	-3.0026693e-11	-2.9145408e-11	-2.7774678e-11	-2.6659104e-11	-2.5709613e-11	-2.5187293e-11	-2.3878913e-11	-2.3349852e-11	-2.3333826e-11	-2.2311368e-11	-2.2112274e-11	-2.1902558e-11	-2.1407881e-11	-2.1558469e-11	-2.2202245e-11	-2.1854428e-11	-2.2134381e-11	-2.2660335e-11	-2.3438751e-11	-2.488015e-11	-2.5792318e-11
	522	-3.4543111e-11	-3.4705318e-11	-3.6197278e-11	-3.8055864e-11	-3.9525661e-11	-4.1807918e-11	-4.3054327e-11	-4.4949124e-11	-4.694576e-11	-4.7090793e-11	-4.8142965e-11	-4.8442823e-11	-4.8235745e-11	-4.9186082e-11	-4.9129083e-11	-4.8659129e-11	-4.8434857e-11	-4.8094157e-11	-4.7619873e-11	-4.7433415e-11	-4.7713368e-11	-5.0097156e-11	-5.64526e-11	-5.8123374e-11	-5.7321099e-11	-5.657786e-11	-5.4924863e-11	-5.2639934e-11	-5.1999113e-11	-5.036295e-11	-5.0495948e-11	-5.0423922e-11	-4.998103e-11	-5.0428123e-11	-5.0381706e-11	-5.0514121e-11	-5.0860396e-11	-5.1712398e-11	-5.0611737e-11	-5.0604847e-11	-5.0491392e-11	-5.0580349e-11	-5.008987e-11	-4.9794776e-11	-4.863655e-11	-4.7787711e-11	-4.712401e-11	-4.5820656e-11	-4.4688794e-11	-4.3970036e-11	-4.2443653e-11	-4.1579542e-11	-4.0517652e-11	-3.8722522e-11	-3.7626079e-11	-3.6859207e-11	-3.5333389e-11	-3.4864171e-11	-3.3605844e-11	-3.2181844e-11	-3.2129192e-11	-3.1732717e-11	-3.0947335e-11	-3.1098752e-11	-3.082842e-11	-3.0242697e-11	-3.1236722e-11	-3.1698408e-11	-3.2861644e-11	-3.4307016e-11	-3.538668e-11	-3.6536753e-11	-3.8314144e-11	-3.9760834e-11	-4.0052295e-11	-4.0955159e-11	-4.1850117e-11	-4.2050849e-11	-4.2871293e-11	-4.3426662e-11	-4.3683546e-11	-4.3416437e-11	-4.3629728e-11	-4.3433892e-11	-4.3164125e-11	-4.3237396e-11	-4.2382944e-11	-4.2524491e-11	-4.2014694e-11	-4.1383043e-11	-4.1601403e-11	-4.0168684e-11	-3.878001e-11	-3.8217939e-11	-3.7509461e-11	-3.5355573e-11	-3.4822294e-11	-3.3974448e-11	-3.3993957e-11	-3.3067216e-11	-3.1371548e-11	-3.063921e-11	-2.9282174e-11	-2.8047871e-11	-2.6707065e-11	-2.6125936e-11	-2.4861713e-11	-2.4338998e-11	-2.3892829e-11	-2.3245097e-11	-2.2751211e-11	-2.2498411e-11	-2.2077682e-11	-2.2113365e-11	-2.2297358e-11	-2.217914e-11	-2.2322328e-11	-2.3215985e-11	-2.3863378e-11	-2.5419888e-11	-2.6705653e-11
	522.5	-3.619886e-11	-3.6530012e-11	-3.83313e-11	-3.9035428e-11	-4.073232e-11	-4.2654234e-11	-4.4121883e-11	-4.6218585e-11	-4.738596e-11	-4.7539958e-11	-4.7437745e-11	-4.8389345e-11	-4.8498844e-11	-4.8526544e-11	-4.9387945e-11	-4.8785764e-11	-4.8066495e-11	-4.8484286e-11	-4.7857118e-11	-4.6691963e-11	-4.7758617e-11	-5.2090648e-11	-5.7398683e-11	-5.7943091e-11	-5.6001329e-11	-5.5110569e-11	-5.4657168e-11	-5.3220948e-11	-5.1991599e-11	-5.1157974e-11	-5.0324987e-11	-5.0119301e-11	-5.0317511e-11	-4.985317e-11	-5.0316251e-11	-5.0849134e-11	-5.1047305e-11	-5.0906189e-11	-5.0821153e-11	-4.9651835e-11	-5.0270267e-11	-4.9650742e-11	-4.9069821e-11	-4.9244813e-11	-4.8678582e-11	-4.6783855e-11	-4.6278766e-11	-4.5173944e-11	-4.4098985e-11	-4.2911442e-11	-4.1742915e-11	-3.9972903e-11	-3.9366111e-11	-3.8347457e-11	-3.6581908e-11	-3.5660495e-11	-3.4736519e-11	-3.327516e-11	-3.2498119e-11	-3.2218884e-11	-3.0951835e-11	-3.1047605e-11	-3.0923514e-11	-3.0155965e-11	-3.0668041e-11	-3.0729787e-11	-3.0940198e-11	-3.191607e-11	-3.3073374e-11	-3.3864519e-11	-3.5672978e-11	-3.7429507e-11	-3.82115e-11	-3.9568744e-11	-4.0720059e-11	-4.0534805e-11	-4.1397281e-11	-4.2313986e-11	-4.2762377e-11	-4.3144259e-11	-4.3871438e-11	-4.3267015e-11	-4.3603197e-11	-4.3743183e-11	-4.286491e-11	-4.3093702e-11	-4.2888297e-11	-4.203456e-11	-4.1847179e-11	-4.2013226e-11	-4.111134e-11	-4.0866543e-11	-3.9808816e-11	-3.8804078e-11	-3.7821274e-11	-3.6960025e-11	-3.5555968e-11	-3.4414707e-11	-3.3416898e-11	-3.1741585e-11	-3.1153587e-11	-2.9961728e-11	-2.8128899e-11	-2.8068586e-11	-2.6245605e-11	-2.5831861e-11	-2.5099393e-11	-2.384304e-11	-2.3407208e-11	-2.3213405e-11	-2.2014619e-11	-2.227382e-11	-2.1978426e-11	-2.163607e-11	-2.21901e-11	-2.2449754e-11	-2.2637926e-11	-2.3367495e-11	-2.5154641e-11	-2.5753262e-11	-2.7801437e-11
	523	-3.7148215e-11	-3.7291781e-11	-3.8655183e-11	-4.0486128e-11	-4.1387695e-11	-4.3100478e-11	-4.5273989e-11	-4.5820167e-11	-4.6414119e-11	-4.7706079e-11	-4.7480207e-11	-4.754587e-11	-4.840452e-11	-4.8802261e-11	-4.8334021e-11	-4.8201377e-11	-4.7865406e-11	-4.68846e-11	-4.7180218e-11	-4.675435e-11	-4.7272131e-11	-5.4681346e-11	-5.8094054e-11	-5.7254364e-11	-5.6622696e-11	-5.522342e-11	-5.3574548e-11	-5.2771218e-11	-5.1126242e-11	-5.0676307e-11	-5.0436953e-11	-4.9686897e-11	-4.9761917e-11	-4.9947435e-11	-4.9882189e-11	-5.0247875e-11	-5.1047871e-11	-5.0621566e-11	-5.0326944e-11	-5.001289e-11	-4.9110251e-11	-4.9131605e-11	-4.9005515e-11	-4.7590914e-11	-4.6959527e-11	-4.6331303e-11	-4.4646085e-11	-4.3744577e-11	-4.3367102e-11	-4.1405358e-11	-4.0398924e-11	-3.9608667e-11	-3.7541907e-11	-3.6566899e-11	-3.6316491e-11	-3.4936876e-11	-3.3800098e-11	-3.3337659e-11	-3.2547343e-11	-3.1642085e-11	-3.103371e-11	-3.0486159e-11	-3.0323369e-11	-3.0134367e-11	-2.9900377e-11	-3.048789e-11	-3.1826437e-11	-3.2012688e-11	-3.4267301e-11	-3.6119226e-11	-3.5822303e-11	-3.7779339e-11	-3.940185e-11	-3.9670184e-11	-4.0765686e-11	-4.1765643e-11	-4.1681207e-11	-4.2780869e-11	-4.3288033e-11	-4.3029243e-11	-4.3731206e-11	-4.3318689e-11	-4.2602942e-11	-4.2617101e-11	-4.3002883e-11	-4.2043299e-11	-4.1753195e-11	-4.159869e-11	-4.0405439e-11	-4.0453158e-11	-4.0047889e-11	-3.9272842e-11	-3.8766941e-11	-3.7945237e-11	-3.6565112e-11	-3.543257e-11	-3.4040017e-11	-3.2967903e-11	-3.1666829e-11	-3.0488417e-11	-2.8649147e-11	-2.8465194e-11	-2.7408784e-11	-2.595618e-11	-2.5432824e-11	-2.4813339e-11	-2.3551808e-11	-2.3581637e-11	-2.2652031e-11	-2.1891919e-11	-2.2113837e-11	-2.2142496e-11	-2.1513388e-11	-2.2279621e-11	-2.2535283e-11	-2.2345244e-11	-2.3440576e-11	-2.4236391e-11	-2.5560195e-11	-2.6919699e-11	-2.857021e-11
	523.5	-3.8420121e-11	-3.9029065e-11	-4.0386552e-11	-4.1725214e-11	-4.3584875e-11	-4.4678625e-11	-4.5761964e-11	-4.6835057e-11	-4.7635691e-11	-4.7434091e-11	-4.7652111e-11	-4.8170159e-11	-4.7928543e-11	-4.8515376e-11	-4.8113572e-11	-4.7816955e-11	-4.7210933e-11	-4.6948737e-11	-4.6615965e-11	-4.6893656e-11	-4.8484324e-11	-5.660929e-11	-5.8332693e-11	-5.7401091e-11	-5.6236123e-11	-5.5226452e-11	-5.4159233e-11	-5.2617827e-11	-5.1249244e-11	-5.0796596e-11	-4.9977942e-11	-5.0094293e-11	-5.0173421e-11	-4.9957379e-11	-5.026618e-11	-5.0386997e-11	-5.0253319e-11	-5.0201423e-11	-5.0104483e-11	-4.9745649e-11	-4.9556362e-11	-4.9315184e-11	-4.7906623e-11	-4.78616e-11	-4.6728496e-11	-4.5231676e-11	-4.4069835e-11	-4.3979168e-11	-4.1983268e-11	-4.0779113e-11	-3.9624727e-11	-3.7901248e-11	-3.679701e-11	-3.6060776e-11	-3.4603483e-11	-3.3605185e-11	-3.2884088e-11	-3.1637529e-11	-3.1737859e-11	-3.1114344e-11	-3.031337e-11	-3.0239308e-11	-2.9856013e-11	-2.9317347e-11	-3.0214865e-11	-3.0376677e-11	-3.1408154e-11	-3.2019939e-11	-3.3783056e-11	-3.5419296e-11	-3.6407821e-11	-3.7659896e-11	-3.9239324e-11	-4.0293231e-11	-4.1048331e-11	-4.1373873e-11	-4.2171874e-11	-4.2563491e-11	-4.2906449e-11	-4.3403482e-11	-4.3371903e-11	-4.2878524e-11	-4.2279187e-11	-4.3081688e-11	-4.2099619e-11	-4.2091278e-11	-4.1916137e-11	-4.0740567e-11	-3.9811716e-11	-3.9296136e-11	-3.8589673e-11	-3.7038584e-11	-3.6644181e-11	-3.5232081e-11	-3.3299113e-11	-3.2523165e-11	-3.1431392e-11	-3.0048256e-11	-2.9234552e-11	-2.8082123e-11	-2.6632609e-11	-2.6134053e-11	-2.5200795e-11	-2.3965082e-11	-2.3755442e-11	-2.3274379e-11	-2.2313365e-11	-2.2069528e-11	-2.2139842e-11	-2.099634e-11	-2.172011e-11	-2.1572912e-11	-2.1222362e-11	-2.1494388e-11	-2.1847912e-11	-2.2267908e-11	-2.3464774e-11	-2.4751989e-11	-2.5875586e-11	-2.7908073e-11	-2.94972e-11
	524	-3.8987296e-11	-4.031803e-11	-4.1446013e-11	-4.2818266e-11	-4.4157285e-11	-4.524825e-11	-4.5926863e-11	-4.6975156e-11	-4.7439459e-11	-4.6629502e-11	-4.7804111e-11	-4.816654e-11	-4.8004413e-11	-4.7426257e-11	-4.7205774e-11	-4.608483e-11	-4.6329419e-11	-4.5978797e-11	-4.576782e-11	-4.6876031e-11	-5.0166982e-11	-5.8456864e-11	-5.7663704e-11	-5.6441244e-11	-5.565351e-11	-5.3248572e-11	-5.1067529e-11	-5.0733931e-11	-4.9986865e-11	-4.9226605e-11	-4.983014e-11	-4.9873751e-11	-4.9278651e-11	-4.9599054e-11	-4.9800181e-11	-4.9374629e-11	-4.9854506e-11	-5.0085595e-11	-4.9310552e-11	-4.9089066e-11	-4.927125e-11	-4.7715797e-11	-4.6577211e-11	-4.6240654e-11	-4.4504348e-11	-4.3580563e-11	-4.2929348e-11	-4.0901303e-11	-3.9476176e-11	-3.9070188e-11	-3.7601089e-11	-3.6175341e-11	-3.514776e-11	-3.4723075e-11	-3.3315534e-11	-3.2667896e-11	-3.2014176e-11	-3.0852543e-11	-3.0813865e-11	-3.0217523e-11	-2.9557398e-11	-2.9338327e-11	-2.9482004e-11	-2.9426187e-11	-3.0288473e-11	-3.0980024e-11	-3.1489557e-11	-3.3639983e-11	-3.5762122e-11	-3.6134741e-11	-3.8132806e-11	-3.8157946e-11	-3.9941418e-11	-4.0551378e-11	-4.1481492e-11	-4.1870885e-11	-4.2552909e-11	-4.3233497e-11	-4.3092478e-11	-4.2997817e-11	-4.2956107e-11	-4.2040003e-11	-4.2385356e-11	-4.1934834e-11	-4.105882e-11	-4.1564908e-11	-4.0838635e-11	-3.9686587e-11	-3.9515682e-11	-3.8549941e-11	-3.7528425e-11	-3.6156828e-11	-3.5241799e-11	-3.3528149e-11	-3.23052e-11	-3.3151405e-11	-3.1711363e-11	-3.064891e-11	-2.9397134e-11	-2.8381134e-11	-2.7566865e-11	-2.6432911e-11	-2.4725513e-11	-2.4663089e-11	-2.4122202e-11	-2.2896093e-11	-2.2620282e-11	-2.2204429e-11	-2.1481603e-11	-2.1427107e-11	-2.2082445e-11	-2.1611608e-11	-2.1572478e-11	-2.2244897e-11	-2.2090147e-11	-2.3429881e-11	-2.4462583e-11	-2.5611827e-11	-2.7198655e-11	-2.9061215e-11	-3.0259174e-11
