I1_2516
																																																				
		-50	-49	-48	-47	-46	-45	-44	-43	-42	-41	-40	-39	-38	-37	-36	-35	-34	-33	-32	-31	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0
	0	-3.3066237e-11	-3.3013738e-11	-3.3450038e-11	-3.2866709e-11	-3.2687367e-11	-3.2778658e-11	-3.3326775e-11	-3.3522463e-11	-3.3017391e-11	-3.318321e-11	-3.3289642e-11	-3.3159146e-11	-3.3373474e-11	-3.2832362e-11	-3.2069989e-11	-3.3194773e-11	-3.3565508e-11	-3.3976051e-11	-3.4208306e-11	-3.3743116e-11	-3.3933908e-11	-3.3564793e-11	-3.4196028e-11	-3.4300385e-11	-3.5751881e-11	-3.5992834e-11	-3.6249455e-11	-3.6378858e-11	-3.6486984e-11	-3.7208871e-11	-3.7282386e-11	-3.7268147e-11	-3.8070515e-11	-3.8613661e-11	-4.2419381e-11	-4.3429788e-11	-4.3682266e-11	-4.4510957e-11	-4.6040373e-11	-5.0299678e-11	-5.6006751e-11	-6.0546519e-11	-6.3567721e-11	-6.4952023e-11	-6.6167946e-11	-7.0299509e-11	-8.299763e-11	-9.3565676e-11	-9.821749e-11	-9.9880257e-11	-1.0429756e-10
	1.66666666666667	-5.6219838e-11	-3.9457493e-11	-3.8018092e-11	-3.7330326e-11	-3.7768285e-11	-3.8099853e-11	-3.7595347e-11	-3.7493886e-11	-3.7478447e-11	-3.7511588e-11	-3.7620355e-11	-3.8604096e-11	-3.8657764e-11	-3.8150469e-11	-3.7881195e-11	-3.8432289e-11	-3.8325745e-11	-3.8640629e-11	-3.8334294e-11	-3.7811823e-11	-3.7693831e-11	-3.8176417e-11	-3.7924618e-11	-3.8406528e-11	-3.9742324e-11	-4.004512e-11	-4.016714e-11	-4.0515993e-11	-4.0812877e-11	-4.1034662e-11	-4.1117328e-11	-4.1039783e-11	-4.1956414e-11	-4.2235632e-11	-4.2378368e-11	-4.2843142e-11	-4.288845e-11	-4.408893e-11	-4.6340341e-11	-5.0239535e-11	-5.653792e-11	-6.0577515e-11	-6.2817175e-11	-6.435992e-11	-6.5776502e-11	-6.973791e-11	-8.3705431e-11	-9.4213144e-11	-9.9605449e-11	-1.0097348e-10	-1.0470467e-10
	3.33333333333333	-5.3735339e-11	-3.7783689e-11	-3.8146968e-11	-3.7859538e-11	-3.8054546e-11	-3.827769e-11	-3.8000842e-11	-3.7534448e-11	-3.7525448e-11	-3.8012142e-11	-3.802246e-11	-3.7782975e-11	-3.8045886e-11	-3.788752e-11	-3.7323662e-11	-3.8209446e-11	-3.8302885e-11	-3.8407392e-11	-3.8483092e-11	-3.8549112e-11	-3.8104034e-11	-3.8487085e-11	-3.8376927e-11	-3.7742188e-11	-3.9748652e-11	-4.0086583e-11	-4.0436116e-11	-4.0685809e-11	-4.0632706e-11	-4.0992782e-11	-4.1266313e-11	-4.1165193e-11	-4.1701677e-11	-4.2165545e-11	-4.2994538e-11	-4.3666563e-11	-4.3760901e-11	-4.4375042e-11	-4.675578e-11	-5.0432849e-11	-5.6856644e-11	-6.20336e-11	-6.3932089e-11	-6.5397181e-11	-6.6617961e-11	-7.0618088e-11	-8.2607539e-11	-9.4463742e-11	-9.9751346e-11	-1.0114518e-10	-1.0494543e-10
	5	-5.8400444e-11	-3.9216803e-11	-3.8076316e-11	-3.8187904e-11	-3.877617e-11	-3.7984459e-11	-3.7755594e-11	-3.7788925e-11	-3.7485678e-11	-3.7450276e-11	-3.7347424e-11	-3.8120077e-11	-3.8092508e-11	-3.7415893e-11	-3.8207e-11	-3.7433029e-11	-3.7873472e-11	-3.820071e-11	-3.78888e-11	-3.7618207e-11	-3.7618169e-11	-3.7990486e-11	-3.9845214e-11	-4.030596e-11	-4.0055362e-11	-4.0670516e-11	-4.0987585e-11	-4.0724635e-11	-4.1012027e-11	-4.1087536e-11	-4.11522e-11	-4.1441926e-11	-4.1916304e-11	-4.2877337e-11	-4.2353437e-11	-4.2656684e-11	-4.3575987e-11	-4.4797145e-11	-4.6196703e-11	-5.0013455e-11	-5.5695785e-11	-6.1294275e-11	-6.3979544e-11	-6.5931552e-11	-6.73957e-11	-7.1093742e-11	-8.2494324e-11	-9.5195456e-11	-1.0019055e-10	-1.0175887e-10	-1.056381e-10
	6.66666666666667	-5.8094109e-11	-3.796111e-11	-3.7677184e-11	-3.8028788e-11	-3.7907517e-11	-3.7690552e-11	-3.7235045e-11	-3.8019747e-11	-3.7431294e-11	-3.762201e-11	-3.7640991e-11	-3.7538479e-11	-3.781073e-11	-3.7742299e-11	-3.780911e-11	-3.7828806e-11	-3.8141393e-11	-3.7552076e-11	-3.6931496e-11	-3.7063384e-11	-3.7648072e-11	-3.7228755e-11	-3.931442e-11	-3.9805482e-11	-3.9301052e-11	-4.0189171e-11	-4.069443e-11	-4.0625059e-11	-4.0315713e-11	-4.0524958e-11	-4.123641e-11	-4.2325116e-11	-4.2125664e-11	-4.2127545e-11	-4.2494591e-11	-4.303928e-11	-4.4102864e-11	-4.5492669e-11	-4.7323558e-11	-5.0439364e-11	-5.7264138e-11	-6.1589088e-11	-6.5508883e-11	-6.6846938e-11	-6.7972551e-11	-7.2039784e-11	-8.3576063e-11	-9.553644e-11	-1.0118367e-10	-1.0265188e-10	-1.0607745e-10
	8.33333333333333	-4.3599561e-11	-3.7905973e-11	-3.795889e-11	-3.8074509e-11	-3.7695524e-11	-3.734622e-11	-3.7730551e-11	-3.8517928e-11	-3.8970275e-11	-3.8810365e-11	-3.7979151e-11	-3.7565142e-11	-3.8055829e-11	-3.788413e-11	-3.8000655e-11	-3.7769829e-11	-3.7522888e-11	-3.77951e-11	-3.7943673e-11	-3.8395381e-11	-3.8318626e-11	-3.8104638e-11	-3.817751e-11	-3.7872268e-11	-3.9710162e-11	-4.1075976e-11	-4.109281e-11	-4.0692286e-11	-4.1368301e-11	-4.1563347e-11	-4.1974153e-11	-4.2474819e-11	-4.2839038e-11	-4.2625764e-11	-4.3193275e-11	-4.41902e-11	-4.463829e-11	-4.5946521e-11	-4.7513105e-11	-5.1302063e-11	-5.8030126e-11	-6.3629865e-11	-6.5969286e-11	-6.8067905e-11	-6.9141019e-11	-7.3412151e-11	-8.5593074e-11	-9.713854e-11	-1.0210802e-10	-1.026929e-10	-1.0640985e-10
	10	-5.807076e-11	-3.872273e-11	-3.7512455e-11	-3.7792051e-11	-3.7653269e-11	-3.7908763e-11	-3.7432463e-11	-3.8421329e-11	-3.865671e-11	-3.7991464e-11	-3.8072323e-11	-3.8361259e-11	-3.8703332e-11	-3.8826862e-11	-3.8929752e-11	-3.8737982e-11	-3.8705858e-11	-3.8635355e-11	-3.86749e-11	-3.8891827e-11	-3.8664089e-11	-3.8573027e-11	-3.8474203e-11	-3.8686086e-11	-4.0295111e-11	-4.2212057e-11	-4.2105139e-11	-4.2187427e-11	-4.233924e-11	-4.2839714e-11	-4.2706394e-11	-4.2247008e-11	-4.296042e-11	-4.3691644e-11	-4.4089947e-11	-4.4293503e-11	-4.4576603e-11	-4.6094264e-11	-4.7737113e-11	-5.2024777e-11	-5.8891392e-11	-6.3796662e-11	-6.6764351e-11	-6.8402228e-11	-7.1025047e-11	-7.4467189e-11	-8.7067499e-11	-9.7688468e-11	-1.0308088e-10	-1.0487863e-10	-1.0878844e-10
	11.6666666666667	-5.6780344e-11	-3.9428984e-11	-3.8378471e-11	-3.8408259e-11	-3.8337118e-11	-3.8899359e-11	-3.8594607e-11	-3.8788861e-11	-3.8300661e-11	-3.8111642e-11	-3.8092359e-11	-3.8429163e-11	-3.8631816e-11	-3.7953956e-11	-3.8173707e-11	-3.8290381e-11	-3.8460457e-11	-3.8539959e-11	-3.8719264e-11	-3.8300287e-11	-3.8108555e-11	-3.8106331e-11	-3.8422005e-11	-3.8580406e-11	-4.0632366e-11	-4.1115784e-11	-4.1122262e-11	-4.1741256e-11	-4.1947338e-11	-4.2419304e-11	-4.207968e-11	-4.2325681e-11	-4.2728165e-11	-4.3547138e-11	-4.3650368e-11	-4.4226806e-11	-4.4620252e-11	-4.5620639e-11	-4.8155563e-11	-5.2759734e-11	-5.9107566e-11	-6.3820386e-11	-6.7321919e-11	-6.9764382e-11	-7.1834684e-11	-7.6427364e-11	-8.8209384e-11	-9.9041095e-11	-1.0403223e-10	-1.0567199e-10	-1.091043e-10
	13.3333333333333	-5.9447648e-11	-3.8803023e-11	-3.7872004e-11	-3.7948682e-11	-3.8101022e-11	-3.8016736e-11	-3.7771411e-11	-3.7444138e-11	-3.7692925e-11	-3.8053793e-11	-3.795305e-11	-3.7739964e-11	-3.7666939e-11	-3.8159961e-11	-3.8364006e-11	-3.8957997e-11	-3.8465769e-11	-3.7935349e-11	-3.7703545e-11	-3.825204e-11	-3.8708457e-11	-3.8515215e-11	-3.8657161e-11	-3.8919847e-11	-4.1188958e-11	-4.2013733e-11	-4.1999914e-11	-4.2344059e-11	-4.244096e-11	-4.2080506e-11	-4.2444163e-11	-4.3109745e-11	-4.3570602e-11	-4.3720114e-11	-4.4229558e-11	-4.4095973e-11	-4.530858e-11	-4.644082e-11	-4.847828e-11	-5.1855832e-11	-5.7919024e-11	-6.4085369e-11	-6.793692e-11	-7.0924232e-11	-7.3242266e-11	-7.7786853e-11	-8.8548065e-11	-9.9733985e-11	-1.0489361e-10	-1.0659397e-10	-1.092273e-10
