I1_1824
																																																				
		262.15	262.14	262.13	262.12	262.11	262.1	262.09	262.08	262.07	262.06	262.05	262.04	262.03	262.02	262.01	262	261.99	261.98	261.97	261.96	261.95	261.94	261.93	261.92	261.91	261.9	261.89	261.88	261.87	261.86	261.85	261.84	261.83	261.82	261.81	261.8	261.79	261.78	261.77	261.76	261.75	261.74	261.73	261.72	261.71	261.7	261.69	261.68	261.67	261.66	261.65
	150	-1.7457345e-10	-1.7508463e-10	-1.7495853e-10	-1.7570814e-10	-1.7661554e-10	-1.7665061e-10	-1.7614407e-10	-1.7531696e-10	-1.7531696e-10	-1.7557598e-10	-1.7588243e-10	-1.758392e-10	-1.7597658e-10	-1.7586993e-10	-1.758525e-10	-1.749321e-10	-1.7421156e-10	-1.763367e-10	-1.7674819e-10	-1.7663072e-10	-1.761328e-10	-1.6815817e-10	-1.6576696e-10	-1.6671534e-10	-1.6734947e-10	-1.6874503e-10	-1.6892868e-10	-1.6974325e-10	-1.7120953e-10	-1.7078336e-10	-1.7161944e-10	-1.7250985e-10	-1.7214653e-10	-1.722912e-10	-1.729108e-10	-1.7138914e-10	-1.71204e-10	-1.7139878e-10	-1.7333937e-10	-1.7430535e-10	-1.7371855e-10	-1.7408996e-10	-1.7404815e-10	-1.7319995e-10	-1.7361479e-10	-1.7409957e-10	-1.7350346e-10	-1.7420479e-10	-1.7358402e-10	-1.7363513e-10	-1.7421563e-10
	151.111111111111	-1.7442668e-10	-1.7246243e-10	-1.7345296e-10	-1.7337534e-10	-1.7290304e-10	-1.7351988e-10	-1.7380351e-10	-1.7376811e-10	-1.7334699e-10	-1.7438778e-10	-1.7531696e-10	-1.7388749e-10	-1.7340068e-10	-1.7486713e-10	-1.7464595e-10	-1.7430135e-10	-1.7515124e-10	-1.755793e-10	-1.7641014e-10	-1.7548044e-10	-1.7527568e-10	-1.6857805e-10	-1.6586725e-10	-1.67276e-10	-1.6705484e-10	-1.6732393e-10	-1.6778035e-10	-1.7029558e-10	-1.7048761e-10	-1.7182472e-10	-1.7191221e-10	-1.7071286e-10	-1.7198411e-10	-1.7223557e-10	-1.7183881e-10	-1.7253848e-10	-1.7318297e-10	-1.7203081e-10	-1.7321385e-10	-1.7307819e-10	-1.720699e-10	-1.7274765e-10	-1.7420178e-10	-1.7336062e-10	-1.7399079e-10	-1.7372179e-10	-1.7417801e-10	-1.7440815e-10	-1.7390049e-10	-1.7416972e-10	-1.744514e-10
	152.222222222222	-1.7391036e-10	-1.7379798e-10	-1.745382e-10	-1.734225e-10	-1.7288447e-10	-1.7303056e-10	-1.7419552e-10	-1.748607e-10	-1.7522268e-10	-1.7398658e-10	-1.7501611e-10	-1.7470414e-10	-1.744187e-10	-1.7482039e-10	-1.7431653e-10	-1.7461492e-10	-1.7543657e-10	-1.7546779e-10	-1.7528901e-10	-1.7485165e-10	-1.7239465e-10	-1.6464356e-10	-1.6536911e-10	-1.6563492e-10	-1.6682704e-10	-1.6765897e-10	-1.682095e-10	-1.6841038e-10	-1.6969692e-10	-1.7018011e-10	-1.7066304e-10	-1.7091548e-10	-1.7112291e-10	-1.7082309e-10	-1.7035505e-10	-1.7085797e-10	-1.7173009e-10	-1.7179e-10	-1.7190833e-10	-1.7189711e-10	-1.7250062e-10	-1.7245438e-10	-1.7223373e-10	-1.7147166e-10	-1.7196908e-10	-1.7290348e-10	-1.7241857e-10	-1.7178191e-10	-1.7183995e-10	-1.7347228e-10	-1.7288254e-10
	153.333333333333	-1.7311959e-10	-1.7391973e-10	-1.7329502e-10	-1.7413922e-10	-1.7409063e-10	-1.7369708e-10	-1.733796e-10	-1.726294e-10	-1.7370864e-10	-1.7343503e-10	-1.7371542e-10	-1.7310794e-10	-1.7309658e-10	-1.7443177e-10	-1.7390708e-10	-1.7388942e-10	-1.7430241e-10	-1.7319714e-10	-1.736233e-10	-1.7371034e-10	-1.7497427e-10	-1.683874e-10	-1.6532659e-10	-1.6587361e-10	-1.6581565e-10	-1.6643736e-10	-1.6597827e-10	-1.6792132e-10	-1.6856472e-10	-1.6924762e-10	-1.6979261e-10	-1.7020944e-10	-1.701505e-10	-1.7065344e-10	-1.7179569e-10	-1.719197e-10	-1.7206403e-10	-1.7180797e-10	-1.7116103e-10	-1.7099408e-10	-1.7083492e-10	-1.7126113e-10	-1.7124094e-10	-1.7161786e-10	-1.7104955e-10	-1.7029282e-10	-1.7088866e-10	-1.7033545e-10	-1.7113146e-10	-1.710096e-10	-1.7046227e-10
	154.444444444444	-1.7077771e-10	-1.7114596e-10	-1.7125201e-10	-1.71998e-10	-1.7219494e-10	-1.7194442e-10	-1.7131536e-10	-1.7046166e-10	-1.7049721e-10	-1.7086249e-10	-1.714358e-10	-1.7167823e-10	-1.7260389e-10	-1.7259821e-10	-1.7274712e-10	-1.7311642e-10	-1.7258747e-10	-1.7272524e-10	-1.7210323e-10	-1.7176428e-10	-1.7165032e-10	-1.668557e-10	-1.6287248e-10	-1.6306903e-10	-1.6443692e-10	-1.6461985e-10	-1.6570151e-10	-1.6675782e-10	-1.6748117e-10	-1.6818189e-10	-1.6860291e-10	-1.683696e-10	-1.6972923e-10	-1.6893541e-10	-1.6862704e-10	-1.6835848e-10	-1.6869747e-10	-1.6968453e-10	-1.7053466e-10	-1.7098492e-10	-1.6998766e-10	-1.7006418e-10	-1.7147493e-10	-1.7167001e-10	-1.7102146e-10	-1.7111519e-10	-1.7060663e-10	-1.7045375e-10	-1.7085812e-10	-1.7145278e-10	-1.7178918e-10
	155.555555555556	-1.7171238e-10	-1.7194728e-10	-1.7161485e-10	-1.7216194e-10	-1.696379e-10	-1.714555e-10	-1.7212873e-10	-1.7240648e-10	-1.7291493e-10	-1.7310373e-10	-1.7302754e-10	-1.7308964e-10	-1.7226988e-10	-1.7279336e-10	-1.7332713e-10	-1.7334013e-10	-1.7300714e-10	-1.7273778e-10	-1.7252624e-10	-1.7349722e-10	-1.7410171e-10	-1.6793461e-10	-1.653386e-10	-1.6623546e-10	-1.6649276e-10	-1.6659425e-10	-1.6749631e-10	-1.6873626e-10	-1.6955369e-10	-1.692117e-10	-1.695996e-10	-1.6994518e-10	-1.7091069e-10	-1.7112901e-10	-1.7156061e-10	-1.7144217e-10	-1.7184643e-10	-1.7155259e-10	-1.7182826e-10	-1.7137633e-10	-1.7094147e-10	-1.711669e-10	-1.7132862e-10	-1.7076728e-10	-1.7119413e-10	-1.6956771e-10	-1.6978263e-10	-1.6923199e-10	-1.7049952e-10	-1.7068966e-10	-1.7059261e-10
	156.666666666667	-1.7021992e-10	-1.704873e-10	-1.7020726e-10	-1.7136745e-10	-1.7173649e-10	-1.7191598e-10	-1.7108054e-10	-1.7105038e-10	-1.7100515e-10	-1.7188091e-10	-1.7114024e-10	-1.7168998e-10	-1.7098696e-10	-1.7116818e-10	-1.7056569e-10	-1.7124173e-10	-1.7215859e-10	-1.7381538e-10	-1.7380539e-10	-1.7365995e-10	-1.7246315e-10	-1.6833505e-10	-1.6487563e-10	-1.6491201e-10	-1.6649072e-10	-1.6719823e-10	-1.6701086e-10	-1.6758832e-10	-1.6792892e-10	-1.6852268e-10	-1.6936083e-10	-1.7011025e-10	-1.7052572e-10	-1.7069941e-10	-1.7036905e-10	-1.7128829e-10	-1.7190735e-10	-1.7177298e-10	-1.7098417e-10	-1.7063254e-10	-1.7036657e-10	-1.7090286e-10	-1.7090557e-10	-1.7127273e-10	-1.700857e-10	-1.7068119e-10	-1.70614e-10	-1.7096936e-10	-1.695064e-10	-1.6889851e-10	-1.698864e-10
	157.777777777778	-1.7083342e-10	-1.6946561e-10	-1.7022533e-10	-1.7127461e-10	-1.7058861e-10	-1.7055518e-10	-1.6965809e-10	-1.6987253e-10	-1.7012072e-10	-1.6932938e-10	-1.6943973e-10	-1.6986045e-10	-1.6937518e-10	-1.7113451e-10	-1.7178022e-10	-1.7044968e-10	-1.6982891e-10	-1.711286e-10	-1.7128098e-10	-1.7077866e-10	-1.721914e-10	-1.6708299e-10	-1.6468824e-10	-1.6534225e-10	-1.6542864e-10	-1.6676339e-10	-1.6673518e-10	-1.6705748e-10	-1.6782256e-10	-1.6899195e-10	-1.6889191e-10	-1.6980557e-10	-1.6907932e-10	-1.7040615e-10	-1.7069271e-10	-1.6984933e-10	-1.7060349e-10	-1.6985276e-10	-1.7049721e-10	-1.7085819e-10	-1.6992556e-10	-1.7088814e-10	-1.6982346e-10	-1.7029629e-10	-1.702067e-10	-1.7019942e-10	-1.7073282e-10	-1.7112976e-10	-1.7051635e-10	-1.7118885e-10	-1.7082175e-10
	158.888888888889	-1.7116099e-10	-1.7146867e-10	-1.7148867e-10	-1.7138085e-10	-1.7155209e-10	-1.716421e-10	-1.7101826e-10	-1.7047955e-10	-1.7039734e-10	-1.7002506e-10	-1.7112264e-10	-1.7136816e-10	-1.7102959e-10	-1.7107851e-10	-1.7081767e-10	-1.7187161e-10	-1.7130304e-10	-1.7169959e-10	-1.7128113e-10	-1.7143775e-10	-1.7189933e-10	-1.6599985e-10	-1.6379251e-10	-1.634914e-10	-1.643074e-10	-1.643221e-10	-1.6531872e-10	-1.6525439e-10	-1.6676478e-10	-1.6566463e-10	-1.6730982e-10	-1.6747062e-10	-1.6587606e-10	-1.6761324e-10	-1.6658777e-10	-1.676633e-10	-1.684746e-10	-1.6786822e-10	-1.6645235e-10	-1.6779346e-10	-1.6750099e-10	-1.6746565e-10	-1.6734628e-10	-1.6734668e-10	-1.6879445e-10	-1.6825642e-10	-1.6791103e-10	-1.6798025e-10	-1.6769769e-10	-1.6839607e-10	-1.6851169e-10
