I1_784
																																										
		350	352	354	356	358	360	362	364	366	368	370	372	374	376	378	380	382	384	386	388	390	392	394	396	398	400	402	404	406	408	410	412	414	416	418	420	422	424	426	428	430
	325	-1.2542616e-12	-3.9335397e-12	-4.6841988e-12	-4.4693802e-12	-5.0537283e-12	-4.6081988e-12	-3.8957279e-12	-3.7523149e-12	-2.5348859e-12	-1.8679851e-14	-1.8755173e-13	-5.564788e-13	-1.5477161e-12	-6.9597507e-13	4.3660383e-12	8.4279268e-12	1.1430035e-11	3.5585642e-11	4.2377653e-11	5.1230246e-11	8.3008059e-11	8.1771576e-11	8.2457981e-12	3.1928987e-13	-3.2125578e-12	-2.9395156e-12	-4.3620463e-12	-3.6592925e-12	-4.1550617e-12	-4.2764056e-12	-2.448341e-12	-2.3105018e-12	-2.8890499e-12	-2.3434928e-12	-2.8091331e-12	-3.4903452e-12	-1.8273113e-12	-4.7724005e-13	2.9722053e-13	1.5014683e-12	3.0748691e-12
	326.875	1.4766874e-12	-3.6154551e-13	-1.707474e-12	-4.4424905e-13	-9.6638106e-13	-2.7165624e-12	-3.2978223e-12	-3.4319706e-12	-1.9614596e-12	-1.6691351e-13	-1.2208939e-12	-2.0251066e-12	-6.1703767e-13	2.0088371e-12	8.8618566e-12	1.2645204e-11	2.8709651e-11	4.1391234e-11	4.0491215e-11	6.843439e-11	9.2251873e-11	4.6959638e-11	9.2123297e-12	-1.1464758e-12	-3.7319783e-12	-3.6153045e-12	-3.9367784e-12	-4.373646e-12	-2.731627e-12	-3.2545121e-12	-2.6178155e-12	-1.8228672e-12	-2.9398923e-12	-2.3646582e-12	-3.5234116e-12	-2.4889394e-12	-1.4566517e-12	7.8877177e-13	6.1696232e-13	8.6386779e-13	3.3016636e-12
	328.75	3.3915227e-12	-1.5045566e-12	-8.347935e-13	-2.7005943e-12	-2.8933431e-12	-1.9639453e-12	-2.4884875e-12	-3.1837094e-12	-1.2863487e-12	-9.5184386e-13	-1.8183479e-12	-1.6990379e-12	-8.6921566e-14	5.8594475e-12	1.3122821e-11	1.6685023e-11	3.6542307e-11	4.6259899e-11	7.7559799e-11	9.6208388e-11	8.1621758e-11	4.24068e-11	3.4871817e-12	-1.9805162e-12	-3.0466235e-12	-3.6210288e-12	-4.2532063e-12	-4.3197156e-12	-3.6290129e-12	-2.4059346e-12	-1.9969363e-12	-2.2445949e-12	-2.9511905e-12	-2.4981289e-12	-3.4651123e-12	-1.1535561e-12	-8.3758044e-13	-3.1559908e-13	1.0336435e-12	2.7472185e-12	5.8849817e-12
	330.625	2.1909657e-12	3.0309566e-13	2.01185e-13	-3.6915303e-13	-4.1140865e-13	3.7322042e-13	-2.3455266e-12	-7.7973316e-13	-4.0862173e-13	1.7162113e-12	3.7684339e-12	1.0837326e-12	2.883476e-12	1.0019857e-11	1.4970395e-11	2.4007074e-11	5.3985448e-11	5.1261578e-11	7.3238422e-11	9.5241634e-11	5.7086981e-11	1.1030527e-11	-2.1246824e-12	-2.7955752e-12	-3.6714191e-12	-3.6308959e-12	-2.8876187e-12	-3.6551495e-12	-3.0978423e-12	-3.3848944e-12	-4.5671483e-12	-4.6792275e-12	-3.3937824e-12	-2.6818391e-12	-2.1157191e-12	-1.1064799e-13	4.9019545e-13	-4.4891901e-13	1.8385341e-12	5.1525507e-12	8.0011527e-12
	332.5	6.9398658e-12	1.519395e-12	9.4062085e-13	1.0438873e-12	3.2930771e-13	9.1561394e-13	1.5358904e-12	2.8551549e-12	3.8763706e-12	2.8943224e-12	2.9570656e-12	2.9232461e-12	9.4060584e-12	1.2826354e-11	2.0605533e-11	5.0335645e-11	5.853331e-11	7.6761833e-11	1.0909341e-10	9.0577691e-11	4.3677711e-11	6.8631129e-12	-1.503954e-12	-3.7974329e-12	-4.1839852e-12	-4.2235295e-12	-2.368349e-12	-1.6568576e-12	-1.9010514e-12	-9.2389941e-13	-1.6931628e-12	-3.2524031e-12	-2.5402339e-12	-1.961761e-12	1.254111e-13	6.0378097e-13	2.3726423e-13	2.5137958e-12	5.0800909e-12	8.3574259e-12	1.2409146e-11
	334.375	5.99691e-12	1.838007e-12	-5.8894258e-13	-3.046774e-13	2.1615901e-12	5.4819338e-13	-4.8635401e-13	-1.0050965e-12	-1.6043581e-12	-1.8636917e-12	1.037033e-12	5.1082615e-12	1.1684774e-11	1.3386825e-11	3.0779497e-11	5.7664776e-11	6.9867764e-11	8.8036252e-11	9.461254e-11	3.2863656e-11	3.0344212e-12	-1.2349791e-12	-3.2742465e-12	-3.0964866e-12	-3.5234116e-12	-3.4997604e-12	-2.1490867e-12	-1.9943001e-12	-1.4027213e-12	-1.2248107e-12	-2.3072629e-12	-3.2242327e-12	-1.4202712e-12	-5.177633e-13	-1.9169444e-13	-7.6986594e-13	1.9852613e-12	3.360716e-12	1.9476757e-12	9.1199851e-12	1.1392901e-11
	336.25	4.8215104e-12	-1.5065902e-12	-8.2326924e-13	-2.5800037e-12	-3.833663e-12	-2.4985808e-12	-1.793115e-12	-4.5517073e-13	-3.372165e-13	6.8987399e-13	2.233146e-12	5.5975528e-12	1.3809532e-11	2.3821329e-11	4.5876507e-11	7.525381e-11	7.2148593e-11	8.3517089e-11	6.983613e-11	3.168163e-11	1.7815908e-12	-2.2303591e-12	-2.4644598e-12	-2.2627475e-12	-3.0852636e-12	-2.8098864e-12	-1.5821382e-12	-6.470911e-13	-1.9111446e-12	-2.2294553e-12	-2.7234168e-12	-1.563383e-12	-2.005071e-13	-2.1542086e-13	-8.5565767e-13	1.2202914e-12	3.5542183e-12	6.7427483e-12	1.0018576e-11	1.2999745e-11	1.2928792e-11
	338.125	3.8097858e-12	-1.8816183e-12	-2.7874404e-12	-2.5526619e-12	-1.1057266e-13	3.306409e-12	1.8261061e-12	-1.1328426e-13	-2.6803327e-12	-4.1344233e-12	-1.0657307e-12	9.0039894e-12	1.654967e-11	3.691018e-11	7.4747049e-11	8.8904113e-11	8.9355898e-11	9.9542215e-11	2.75457e-11	5.5057356e-12	-5.3327964e-13	-3.4468845e-12	-3.6570326e-12	-3.8579916e-12	-4.7764678e-12	-4.796353e-12	-4.2594578e-12	-2.5629811e-12	-1.3241604e-12	-2.2055782e-12	-2.3530587e-12	-6.6064911e-13	1.2810763e-12	3.8204813e-12	7.3071358e-12	8.8902531e-12	9.4267719e-12	1.1520572e-11	1.1895224e-11	1.2422327e-11	1.3907676e-11
	340	1.2677743e-11	-1.2013856e-12	-1.7125959e-12	5.9007237e-13	3.1809978e-12	2.8506357e-12	1.9120484e-12	-2.0419035e-12	-4.1552122e-12	-2.32647e-12	3.25519e-12	1.4952619e-11	2.9547833e-11	5.800636e-11	8.7085616e-11	8.7128547e-11	9.1464537e-11	6.7656915e-11	2.9499101e-11	3.4176596e-12	-2.4188147e-12	-3.7699405e-12	-5.1574465e-12	-5.526675e-12	-4.1774323e-12	-3.6314233e-12	-1.6121164e-12	-1.6200252e-12	-1.2151695e-12	-1.0219686e-12	-1.5328023e-12	2.3808525e-12	4.504857e-12	6.3532582e-12	8.5375205e-12	9.9625369e-12	1.0876268e-11	1.2309721e-11	1.3727431e-11	1.2628031e-11	1.3525492e-11
	341.875	1.3733758e-11	7.6963999e-13	4.8462162e-13	4.2905657e-12	5.0172722e-12	1.8597749e-12	-1.5450045e-12	-1.8566114e-12	-3.8576152e-12	1.2993042e-12	1.5893013e-11	2.7936847e-11	5.6532685e-11	8.9898818e-11	9.6068362e-11	6.6904447e-11	6.1615789e-11	4.7391008e-11	5.984708e-12	-1.0194076e-12	-3.6127434e-12	-4.7767693e-12	-5.4764353e-12	-4.5289601e-12	-3.7768699e-12	-2.5583864e-12	-1.5577339e-12	-9.5485674e-13	-7.9924153e-13	-9.9063466e-13	9.5847223e-13	4.3832871e-12	6.0344204e-12	7.9350953e-12	1.0511107e-11	1.0759595e-11	1.2587734e-11	1.3934265e-11	1.3008181e-11	1.4027438e-11	1.5559035e-11
	343.75	1.9394054e-11	4.6264268e-12	5.245498e-12	5.2009074e-12	2.6843248e-12	-1.4958945e-13	-3.3556695e-12	-3.8003706e-12	-1.3372665e-12	7.8896004e-12	2.5368142e-11	5.5511019e-11	8.1294409e-11	1.0831767e-10	1.0133058e-10	9.49823e-11	8.8749855e-11	3.6173682e-11	2.6920829e-12	-1.9328374e-12	-3.3141671e-12	-4.9614588e-12	-5.1288244e-12	-3.611237e-12	-2.0904862e-12	-2.1963889e-12	-1.3425389e-12	-8.9753671e-13	-1.2111774e-12	1.7541736e-12	4.6137725e-12	6.6133453e-12	8.1709283e-12	9.8989653e-12	1.0673501e-11	1.1263875e-11	1.4310423e-11	1.3825575e-11	1.3042904e-11	1.5481227e-11	1.6963262e-11
	345.625	2.4943929e-11	1.0036427e-11	7.0590252e-12	4.7760914e-12	-2.0065775e-13	-4.008184e-12	-3.9318826e-12	-2.4676988e-12	5.2494146e-12	2.097009e-11	5.2796791e-11	8.2177563e-11	1.2216426e-10	1.2524237e-10	8.4502974e-11	7.0099683e-11	6.835605e-11	1.8585021e-11	1.5196209e-12	-3.3426389e-12	-5.1926219e-12	-4.0930718e-12	-3.2585041e-12	-2.731627e-12	-1.6788516e-12	-2.2184583e-12	-1.2579524e-12	-5.9120222e-13	8.0338421e-13	4.3737969e-12	7.1034654e-12	8.1890059e-12	1.0279492e-11	1.0319487e-11	1.1318559e-11	1.4561999e-11	1.5325914e-11	1.2972177e-11	1.344874e-11	1.6736168e-11	1.6914605e-11
	347.5	4.2391663e-11	1.2140246e-11	4.7495029e-12	7.5721184e-13	-2.6324279e-12	-3.5103055e-12	-4.2325679e-12	4.4839176e-12	2.9129796e-11	5.4842988e-11	8.8925055e-11	1.2125513e-10	1.4112198e-10	9.0467724e-11	6.7558847e-11	9.6586052e-11	3.945546e-11	5.5302902e-12	-2.7501562e-12	-5.1631711e-12	-4.3848692e-12	-4.7394098e-12	-2.0519966e-12	-2.1179788e-12	-2.0248055e-12	-8.1596302e-13	3.2847916e-13	1.7382806e-12	4.8180457e-12	6.0127276e-12	7.6054111e-12	9.6324762e-12	1.0003738e-11	1.1518312e-11	1.4881891e-11	1.4761527e-11	1.4020885e-11	1.3047273e-11	1.3502971e-11	1.5748545e-11	1.4167387e-11
	349.375	2.8335301e-11	1.17787e-11	4.3334242e-12	9.0853372e-13	-2.6566815e-12	-3.52891e-12	2.0400205e-12	2.1947695e-11	4.8162457e-11	9.88961e-11	1.320197e-10	1.4714947e-10	1.297034e-10	8.3298653e-11	8.4422837e-11	7.0670921e-11	2.571417e-11	1.574606e-12	-2.0767776e-12	-2.4097007e-12	-2.1194851e-12	-2.2795444e-12	-2.7974584e-13	5.6868095e-13	-3.1913922e-13	-9.8174669e-13	2.9021558e-13	1.1735917e-12	3.8033834e-12	5.8414454e-12	8.9075769e-12	9.6406858e-12	1.0836121e-11	1.0852316e-11	1.3215844e-11	1.5000372e-11	1.4448413e-11	1.6082901e-11	1.6795596e-11	1.1167011e-11	7.4705849e-12
