I1_1538
																																																																								
	260900000	-1.7598981e-11	-1.409342e-11	-1.368751e-11	-1.4750718e-11	-1.3128998e-11	-1.4158424e-11	-1.2946305e-11	-1.3745696e-11	-1.3612263e-11	-1.2752727e-11	-1.33167e-11	-1.2690021e-11	-1.2801159e-11	-1.3303707e-11	-1.3477776e-11	-1.2859232e-11	-1.3228912e-11	-1.2699851e-11	-1.2922992e-11	-1.372133e-11	-1.4306356e-11	-1.7105282e-11	-2.4235563e-11	-2.7613075e-11	-3.1145753e-11	-3.3153119e-11	-3.6422847e-11	-3.9525286e-11	-4.2300597e-11	-4.6901604e-11	-5.1599888e-11	-5.5064772e-11	-5.3458873e-11	-5.1239585e-11	-4.9685731e-11	-4.8239735e-11	-4.9697368e-11	-5.0571592e-11	-5.2218469e-11	-5.4872214e-11	-5.8956659e-11	-6.3417493e-11	-6.3846754e-11	-6.5819926e-11	-6.7056784e-11	-6.5895171e-11	-6.3247491e-11	-5.9891973e-11	-5.8211727e-11	-5.3354474e-11	-5.0182102e-11	-4.3764669e-11	-4.069187e-11	-3.474053e-11	-3.1142963e-11	-2.7055165e-11	-2.346758e-11	-2.2059887e-11	-1.9829678e-11	-1.8226073e-11	-1.7168177e-11	-1.6487679e-11	-1.6423883e-11	-1.5466389e-11	-1.4865997e-11	-1.4087507e-11	-1.5328815e-11	-1.5230971e-11	-1.3438345e-11	-1.437407e-11	-1.3812997e-11
	261000000	-1.7719458e-11	-1.3742495e-11	-1.3176601e-11	-1.3097588e-11	-1.3911669e-11	-1.3353269e-11	-1.2497724e-11	-1.3634898e-11	-1.2653566e-11	-1.4081482e-11	-1.2616883e-11	-1.2803569e-11	-1.3180782e-11	-1.3184962e-11	-1.3211626e-11	-1.4081557e-11	-1.3451677e-11	-1.4012223e-11	-1.4229527e-11	-1.3092014e-11	-1.5074414e-11	-1.8084281e-11	-2.4559823e-11	-2.7556509e-11	-3.0402739e-11	-3.3779875e-11	-3.6726469e-11	-3.9737016e-11	-4.3256884e-11	-4.712147e-11	-5.1336223e-11	-5.4531005e-11	-5.3320355e-11	-5.1309672e-11	-4.8731626e-11	-4.9266976e-11	-4.8193977e-11	-5.0127492e-11	-4.9847296e-11	-5.3398577e-11	-5.9227671e-11	-6.1987387e-11	-6.4313145e-11	-6.6013653e-11	-6.7289646e-11	-6.5149823e-11	-6.3423891e-11	-6.1084582e-11	-5.7555408e-11	-5.2823981e-11	-4.8403673e-11	-4.4415489e-11	-4.0903225e-11	-3.5861057e-11	-3.1392583e-11	-2.7592588e-11	-2.4445109e-11	-2.1464053e-11	-1.8298909e-11	-1.7059298e-11	-1.6205336e-11	-1.6699749e-11	-1.6017408e-11	-1.5864881e-11	-1.5301623e-11	-1.5214363e-11	-1.4332041e-11	-1.4400207e-11	-1.4439863e-11	-1.4913827e-11	-1.3774055e-11
	261100000	-2.0030488e-11	-1.2988296e-11	-1.399038e-11	-1.3310787e-11	-1.2559827e-11	-1.315506e-11	-1.3382531e-11	-1.3516492e-11	-1.3504026e-11	-1.3082186e-11	-1.2828161e-11	-1.3542252e-11	-1.3415899e-11	-1.3603451e-11	-1.3378577e-11	-1.3256517e-11	-1.3868697e-11	-1.3508357e-11	-1.3530878e-11	-1.3013002e-11	-1.4676902e-11	-1.9419966e-11	-2.3593594e-11	-2.7864801e-11	-3.0490038e-11	-3.2366193e-11	-3.7079503e-11	-3.9935864e-11	-4.2668057e-11	-4.6387495e-11	-5.117089e-11	-5.4142794e-11	-5.3225525e-11	-5.0284315e-11	-4.9031858e-11	-4.9224194e-11	-4.8697883e-11	-5.0302693e-11	-5.1110293e-11	-5.4215632e-11	-5.9834686e-11	-6.2481915e-11	-6.5278852e-11	-6.6388117e-11	-6.6594383e-11	-6.5835594e-11	-6.2900254e-11	-6.0538498e-11	-5.8041499e-11	-5.4073687e-11	-5.0496381e-11	-4.5091767e-11	-4.0914484e-11	-3.5366269e-11	-3.1289957e-11	-2.7587052e-11	-2.3345294e-11	-2.1962985e-11	-1.9528504e-11	-1.8481416e-11	-1.670585e-11	-1.6629625e-11	-1.6377108e-11	-1.5760258e-11	-1.5488647e-11	-1.458806e-11	-1.5915384e-11	-1.5532974e-11	-1.6473633e-11	-1.5377623e-11	-1.6037519e-11
	261200000	-2.1912444e-11	-1.3264916e-11	-1.2874259e-11	-1.330205e-11	-1.3528995e-11	-1.4990467e-11	-1.2922163e-11	-1.3519316e-11	-1.2711375e-11	-1.3318621e-11	-1.3923155e-11	-1.3813185e-11	-1.2768959e-11	-1.3690071e-11	-1.3002494e-11	-1.3446292e-11	-1.3316173e-11	-1.3436311e-11	-1.4221656e-11	-1.2799991e-11	-1.4206968e-11	-1.6625519e-11	-2.3525163e-11	-2.7310583e-11	-2.9543052e-11	-3.2514089e-11	-3.661503e-11	-3.9519447e-11	-4.3182392e-11	-4.5346581e-11	-4.9077995e-11	-5.4189986e-11	-5.3976636e-11	-5.0983866e-11	-4.718937e-11	-4.8225049e-11	-4.8590736e-11	-5.0647216e-11	-4.9533242e-11	-5.2668894e-11	-5.8531728e-11	-6.2325096e-11	-6.4128307e-11	-6.6038695e-11	-6.7115126e-11	-6.7154136e-11	-6.6313018e-11	-6.1977673e-11	-5.9353494e-11	-5.573687e-11	-5.1954316e-11	-4.6930564e-11	-4.3119799e-11	-3.8334405e-11	-3.3714344e-11	-2.9010449e-11	-2.5643895e-11	-2.2669318e-11	-2.1174779e-11	-1.9834762e-11	-1.7912621e-11	-1.7690158e-11	-1.738695e-11	-1.6544623e-11	-1.7773163e-11	-1.6113442e-11	-1.5704821e-11	-1.541566e-11	-1.4974424e-11	-1.4651518e-11	-1.3958105e-11
	261300000	-1.9643181e-11	-1.2648406e-11	-1.3302313e-11	-1.3005808e-11	-1.3536753e-11	-1.3403358e-11	-1.3836723e-11	-1.3759932e-11	-1.4108974e-11	-1.3647515e-11	-1.2389637e-11	-1.3504139e-11	-1.3122181e-11	-1.3823579e-11	-1.3688753e-11	-1.3277306e-11	-1.4435533e-11	-1.324601e-11	-1.4279239e-11	-1.3290225e-11	-1.5093583e-11	-1.8660832e-11	-2.4697739e-11	-2.7946036e-11	-3.0403565e-11	-3.3394114e-11	-3.7715032e-11	-3.9822694e-11	-4.161705e-11	-4.544469e-11	-4.8940681e-11	-5.2867329e-11	-5.2691528e-11	-5.0439024e-11	-4.6727497e-11	-4.7177734e-11	-4.8836851e-11	-4.7671696e-11	-4.9983288e-11	-5.1406122e-11	-5.8234813e-11	-6.2317679e-11	-6.4194476e-11	-6.6029994e-11	-6.6047848e-11	-6.6663494e-11	-6.3870513e-11	-6.1656541e-11	-5.8454866e-11	-5.4658524e-11	-5.0772851e-11	-4.7160824e-11	-4.3410955e-11	-3.6699917e-11	-3.3324704e-11	-2.84931e-11	-2.506674e-11	-2.136764e-11	-2.0068185e-11	-1.8886873e-11	-1.6854235e-11	-1.5704181e-11	-1.6182739e-11	-1.5614397e-11	-1.4804385e-11	-1.4188175e-11	-1.5768619e-11	-1.4977587e-11	-1.5207734e-11	-1.4487241e-11	-1.3634408e-11
	261400000	-1.8334273e-11	-1.3423092e-11	-1.3024941e-11	-1.417586e-11	-1.3556299e-11	-1.3953548e-11	-1.3026785e-11	-1.3947107e-11	-1.3738127e-11	-1.3397935e-11	-1.3652862e-11	-1.2945325e-11	-1.3322575e-11	-1.2875125e-11	-1.4053651e-11	-1.3154381e-11	-1.251535e-11	-1.3496758e-11	-1.3174379e-11	-1.3617423e-11	-1.4317466e-11	-1.9019553e-11	-2.4257143e-11	-2.8990563e-11	-2.9850476e-11	-3.4154301e-11	-3.7287243e-11	-3.9194169e-11	-4.1689811e-11	-4.4591515e-11	-4.9688177e-11	-5.3192534e-11	-5.2879232e-11	-5.1588362e-11	-4.8958459e-11	-4.8648283e-11	-4.9436264e-11	-4.9736985e-11	-5.0605221e-11	-5.4410299e-11	-5.9175512e-11	-6.2458719e-11	-6.4252922e-11	-6.6528852e-11	-6.7614171e-11	-6.6476429e-11	-6.5538221e-11	-6.2855325e-11	-5.890706e-11	-5.5756417e-11	-5.1602975e-11	-4.7782306e-11	-4.287572e-11	-3.7464098e-11	-3.2943159e-11	-2.9469274e-11	-2.6636752e-11	-2.2891217e-11	-1.9893176e-11	-1.8871658e-11	-1.7705637e-11	-1.7141325e-11	-1.8027149e-11	-1.6097776e-11	-1.594958e-11	-1.6620511e-11	-1.5967281e-11	-1.6034694e-11	-1.575525e-11	-1.5726588e-11	-1.5439762e-11
	261500000	-1.900867e-11	-1.3289886e-11	-1.4621766e-11	-1.3419364e-11	-1.3773453e-11	-1.3126587e-11	-1.3630981e-11	-1.3227104e-11	-1.2838895e-11	-1.3423432e-11	-1.4250956e-11	-1.2527816e-11	-1.3775561e-11	-1.2934479e-11	-1.3544775e-11	-1.3206843e-11	-1.3023133e-11	-1.3068778e-11	-1.3358843e-11	-1.3896717e-11	-1.4028417e-11	-1.9785163e-11	-2.3715351e-11	-2.8545938e-11	-3.0633451e-11	-3.4273008e-11	-3.681452e-11	-3.8292754e-11	-4.0047493e-11	-4.4218108e-11	-4.7511675e-11	-5.1658337e-11	-5.3828626e-11	-5.2165255e-11	-4.8457717e-11	-4.8968853e-11	-4.9510344e-11	-4.8902646e-11	-5.0717791e-11	-5.3530125e-11	-5.8768095e-11	-6.2596484e-11	-6.539929e-11	-6.6559772e-11	-6.8453104e-11	-6.7408162e-11	-6.4548603e-11	-6.3031053e-11	-5.9777974e-11	-5.7588437e-11	-5.2825678e-11	-4.9291682e-11	-4.4945454e-11	-3.9665271e-11	-3.4556857e-11	-2.994267e-11	-2.7277479e-11	-2.410582e-11	-2.113369e-11	-1.9912946e-11	-1.8459309e-11	-1.8291077e-11	-1.730692e-11	-1.6219873e-11	-1.5184987e-11	-1.5738189e-11	-1.5311339e-11	-1.4286998e-11	-1.4207571e-11	-1.3977914e-11	-1.5210709e-11
	261600000	-1.7488296e-11	-1.325648e-11	-1.4503661e-11	-1.4348347e-11	-1.3164776e-11	-1.2756003e-11	-1.41121e-11	-1.2967808e-11	-1.4373166e-11	-1.2664412e-11	-1.3787802e-11	-1.4261915e-11	-1.3767352e-11	-1.3537017e-11	-1.3499318e-11	-1.3778085e-11	-1.3464783e-11	-1.3222171e-11	-1.3784487e-11	-1.4014483e-11	-1.4379342e-11	-1.8749525e-11	-2.396011e-11	-2.8583637e-11	-3.0506191e-11	-3.338289e-11	-3.6071094e-11	-3.8772929e-11	-4.1076503e-11	-4.4050479e-11	-4.6919305e-11	-5.0350221e-11	-5.3107081e-11	-5.2045493e-11	-4.903182e-11	-4.9082061e-11	-4.9664151e-11	-5.0611324e-11	-5.1927577e-11	-5.5416602e-11	-5.9236629e-11	-6.2488355e-11	-6.5862593e-11	-6.6064723e-11	-6.8573355e-11	-6.8822371e-11	-6.7445147e-11	-6.4989084e-11	-6.1831214e-11	-5.7427889e-11	-5.4753205e-11	-4.991629e-11	-4.5061375e-11	-4.0720191e-11	-3.579952e-11	-3.1157993e-11	-2.6039336e-11	-2.358915e-11	-2.1134105e-11	-1.905213e-11	-1.7868746e-11	-1.6525944e-11	-1.7195292e-11	-1.6755035e-11	-1.5984417e-11	-1.6093408e-11	-1.6087192e-11	-1.5975039e-11	-1.6475741e-11	-1.4972541e-11	-1.6227556e-11
	261700000	-1.7596268e-11	-1.3291467e-11	-1.2551919e-11	-1.3845912e-11	-1.3928766e-11	-1.2644941e-11	-1.3270151e-11	-1.2709078e-11	-1.385303e-11	-1.3539314e-11	-1.3325212e-11	-1.3118415e-11	-1.314523e-11	-1.3514684e-11	-1.4171266e-11	-1.3002984e-11	-1.4598265e-11	-1.3051115e-11	-1.4077904e-11	-1.4677768e-11	-1.5376906e-11	-2.1077688e-11	-2.7217862e-11	-3.1127864e-11	-3.0523743e-11	-3.3340972e-11	-3.6543515e-11	-3.9109809e-11	-3.9796555e-11	-4.3093775e-11	-4.5605991e-11	-4.9697819e-11	-5.3095969e-11	-5.1204936e-11	-4.7794244e-11	-4.846254e-11	-4.9718986e-11	-5.0021515e-11	-5.1328313e-11	-5.4549306e-11	-5.9725357e-11	-6.3765708e-11	-6.6164976e-11	-6.7614921e-11	-6.9064303e-11	-6.9067391e-11	-6.7695669e-11	-6.4639932e-11	-6.205917e-11	-5.7155298e-11	-5.4879219e-11	-5.0721934e-11	-4.6480101e-11	-4.0862438e-11	-3.5926626e-11	-3.1135056e-11	-2.6432592e-11	-2.365016e-11	-2.0517633e-11	-1.9224127e-11	-1.6473406e-11	-1.6939009e-11	-1.5679137e-11	-1.6586465e-11	-1.5876481e-11	-1.4982446e-11	-1.4598153e-11	-1.4691214e-11	-1.4890816e-11	-1.5730205e-11	-1.3644125e-11
	261800000	-2.0025703e-11	-1.3318357e-11	-1.3786671e-11	-1.3892763e-11	-1.3345398e-11	-1.3722384e-11	-1.3686343e-11	-1.3298397e-11	-1.3844444e-11	-1.3621905e-11	-1.5042327e-11	-1.3396918e-11	-1.3428591e-11	-1.4574878e-11	-1.3832882e-11	-1.4046005e-11	-1.4224028e-11	-1.3367542e-11	-1.3467533e-11	-1.4261313e-11	-1.6672181e-11	-2.3103021e-11	-2.7194587e-11	-2.8605555e-11	-3.1828581e-11	-3.3988517e-11	-3.5853751e-11	-3.725685e-11	-3.9432072e-11	-4.0946233e-11	-4.3430391e-11	-4.5798136e-11	-4.9916328e-11	-5.3742535e-11	-5.105109e-11	-5.1811354e-11	-5.1571677e-11	-5.1866074e-11	-5.3308868e-11	-5.8253909e-11	-6.3316449e-11	-6.6859102e-11	-6.8279903e-11	-7.0331144e-11	-7.2598601e-11	-7.0723462e-11	-6.8742984e-11	-6.5989589e-11	-6.4204038e-11	-6.0540795e-11	-5.7380285e-11	-5.2348476e-11	-4.8349064e-11	-4.2714228e-11	-3.9389103e-11	-3.3938539e-11	-2.7717622e-11	-2.4601552e-11	-2.1853731e-11	-1.9624502e-11	-1.7827847e-11	-1.6438571e-11	-1.6849452e-11	-1.6241189e-11	-1.486856e-11	-1.5962573e-11	-1.5444056e-11	-1.4567158e-11	-1.4400282e-11	-1.4420581e-11	-1.5138286e-11
